event_key,discovery_provider,discovery_query,title,source,published_at,url
japan_export_controls_2019,google_news_rss,Japan export controls South Korea semiconductor materials after:2019-06-15 before:2019-10-01,"South Korea cuts intelligence ties with Japan, raising fears over North Korea",The Guardian,2019-08-22T07:00:00+00:00,https://news.google.com/rss/articles/CBMivwFBVV95cUxNOEhEXzdWcDRyUXJ5d0VTdllUeWJmMXVIald3NFRFRG1XWDRKTTRGbUYxVGNmYjZjdEZCM1k3U2pvX0VZMG1XYXhDWENTMFNMaXExcHYyNmEwMTEwMEFxXy1Xa2FaWFgyRGRDNS1GSUNTcENuWU1zWXoxTjExdXAyRW1SVFpZbkhvOE81b3QzdHJpMnFiY3IxWUsyaVE2aURUamJWSjlaUzFIVGJQMDVfUTFZSFI1c1FlLThTWW5ZOA?oc=5
japan_export_controls_2019,google_news_rss,Japan export controls South Korea semiconductor materials after:2019-06-15 before:2019-10-01,Samsung boss visits Tokyo amid Japan-Korea trade scuffle escalation,ZDNET,2019-07-07T07:00:00+00:00,https://news.google.com/rss/articles/CBMinwFBVV95cUxOZmxmUENUVFhHTWxhVUlLY1R5eDZrdlFISG40eGVmX2NZaDRjenBzSm1ZSU9wZnp5a3F4R1luemNadHA4LVlMa3lUS3JGaWJqWmVRT1lNZmdZbU1TN2g5NTJia1F6ZEk0eEVrZS1wS01Yd2s1Z3FGR1ZHUFpQSzQ0TVhNd3F4T1ltUEprdjUweG4zUm4zMVpaYTJod3ZfZGc?oc=5
japan_export_controls_2019,google_news_rss,Japan export controls South Korea semiconductor materials after:2019-06-15 before:2019-10-01,Japan says export step not aimed at hurting ties with Seoul,Al Jazeera,2019-08-07T07:00:00+00:00,https://news.google.com/rss/articles/CBMipAFBVV95cUxPZGlILWdHNFJ6c0dfY21GSjJNVDB4M0hvaVNsejVCbTRSMEIxd2F2akxHNVczNmFuakR0eFdqTXFoZDdOdVhxWWhrdFBaQmxudXZWUEFBXzk2amprcjFsNzg0M2FaaWN3UzRfRWFFRnZ0UWpzTUk0U3VFVzNJdkNMMzVLcGQ0eFc4cmlKLXBHdnZHcG5DaVlEZzRMVDhES3J3TEpZQ9IBqgFBVV95cUxQQzhpUWExLUlLT2JuZHB6Y3g1QW9MMWo3Wk5FcUFSRzNJLXllUkxiUTZXRFhCNDctRHhNZjRNZFFxbUZmRXgzTjJicWZBcWlGMWZaS1B2anltUGtsYUtDTE0wMkVhdEdsWDZSaEJ3LUl0S1llLVItQmZucTN4Y2UyZ3hYZGlSczNaQk15MjROYlB3cFN6Qm12WHRZWUZWenQ5MzROSUItY05SUQ?oc=5
japan_export_controls_2019,google_news_rss,Japan export controls South Korea semiconductor materials after:2019-06-15 before:2019-10-01,Voices Grow in South Korea to Oppose Anti-Japan Movement,The Diplomat – Asia,2019-08-08T07:00:00+00:00,https://news.google.com/rss/articles/CBMikwFBVV95cUxOSGlmRlhFa3ZseWo3NkpvX08wcUZLZ1QxYWxuem5RVks1bkFmUUQtaDFnNE9Oak9ncDdBaHprTjJkT1RTUnhjZjF3cmZDV0t2a0FBTEFLTjg3WlRWUEp6WFQzRVVmVWFzZmhGM3hKbUhkSFR6anVWbXRhc0VvZ2g5alFwSEF5R01mcU05UUlUUndvUDg?oc=5
japan_export_controls_2019,google_news_rss,Japan export controls South Korea semiconductor materials after:2019-06-15 before:2019-10-01,Korean Kiwi explains why South Koreans are boycotting Japan,Asia Media Centre,2019-08-06T07:00:00+00:00,https://news.google.com/rss/articles/CBMitgFBVV95cUxQZ0t6THRSdkdBN0NBc0VoWWh4R1JHd1VGVWdsanRlekh5UFFSS3JVUE5PQjg0UF9GaXFSN1Y1MVZuUk5mbXZvYWk4bW5Ob3JxR2wtSEY2bUR5S1FTYy1ObVRUSElOT2hxVjR5Z24ycDdMTjVqVGJoanVjYjltdjI3ejdCaUlXQnBZT2ctTm9PVzZiNU1YSTdCUlBIeXhqNlRNVktLOW1OQWk1OUdyQ0JoX1AtcXVKUQ?oc=5
japan_export_controls_2019,google_news_rss,Japan export controls South Korea semiconductor materials after:2019-06-15 before:2019-10-01,South Korea pledges support for companies affected by Japan's curbs,The Straits Times,2019-08-03T07:00:00+00:00,https://news.google.com/rss/articles/CBMirwFBVV95cUxNNXJRbnJMWnpBMTktSkVlSFVmNC11LXRUdWJwVEtVd1JwN1d0REE3MlNfWF9GaC15bUg3TWczeV80QV9vTEVtbkFvTVYyQ1BUODVrNHZ6MWlNMWR6R2pSRVkzdWtYWHlZdE1xWnJYTHFaRVZEd2ZRbUxfRWlfZGpGcEZyY1lRWGlWOFpTYzZuYXpVZHF6RmdSREFuMDZvNkRUNDBoVHNRQ1lUdkMtclln?oc=5
japan_export_controls_2019,google_news_rss,Japan export controls South Korea semiconductor materials after:2019-06-15 before:2019-10-01,Perspective | How Japan’s failure to atone for past sins threatens the global economy,The Washington Post,2019-08-11T07:00:00+00:00,https://news.google.com/rss/articles/CBMirwFBVV95cUxPTHJLRmExM2I2d1U0bVBLdTN5TWZYZktqU1BiWUtxNzAwTHlhckhzem5qLXVQYm5SLXpEZ3NxcE52dmtfemJiUmdpeTYyR2h6MHZ0T2RyaExhb0xOQk95SEJxQ2htVVNRN1RFNW53OXhMck5SM212ZU9YT1ZkM1dOd0FQZUFXV3VOSEsxNS1lMXlLZG5Ba3FCM2luVFFwMkpZV0YyTWF6b21aZlFhekow?oc=5
japan_export_controls_2019,google_news_rss,Japan export controls South Korea semiconductor materials after:2019-06-15 before:2019-10-01,Russia steps in to help South Korea over hi-tech exports flap: report,South China Morning Post,2019-07-12T07:00:00+00:00,https://news.google.com/rss/articles/CBMiuAFBVV95cUxPTjgyNE9oa2J5bzBPc29yS0tDLXpqVXVWMjR0SUpIWDE5RlM3U3hqSzRsS2lhX01nSkgtaUMtMWZyX25wX1lza2V2cEROMUxUOU5rLUNER3B0aWdVdks2OFRLS3BfZy1oLVhQVzZqQ3JHS0ItZExVU2ZKdTFQNzJJLXl4SlZxMHNIUEgzQWMydUwtVDlzaC1BMGpvWWJrYUROQmxGY2N1ZEpNc25GbFNkdExMeWZxQWht0gG4AUFVX3lxTFBtS0oyb1ZpRGZlcHBVRVYweEVfb25qbmtzYjEyS3JOV2g2VWxqTnI2NFc3V2sxZTJHOEtzLVhLYlNXYTVUSG1tYU1OLUNHNTBuZlI3X0F2Q0NwYXhEQnhLX2dLQVJod3BiWnRJN01CNjV1SHBMTms2X25UN05jOU1GQTIzMHVtNkRTNV91LVdLU0NzellDbVhyWnZuYlkxakdpUzhkUXF1ZmFQd3kyZlhPejRQckQ5Y3o?oc=5
japan_export_controls_2019,google_news_rss,Japan export controls South Korea semiconductor materials after:2019-06-15 before:2019-10-01,Moon’s anti-Japanese policy at the root of fractured relations,The Japan Times,2019-08-28T07:00:00+00:00,https://news.google.com/rss/articles/CBMiwwFBVV95cUxQSjNNYVlJT1M3bUJKZ1pwNkNTS04zeENVa0pRQ2lVVzVNRnZxZXp0dkU4LVB4bVdka195Qk9DUjkzNENBYmRPX1NCQWo0alhMNW1vRllROHp4bHRxSnNjbGlLd2stZlB2aXVLZFcwVGNZUC03MmIyeFh2RlJkUXlBNEJ3M1VEYlFSUW5ReUptWkVsc1pKME5tUFEyOVNVcEVlSWdlM01sYzhBY1puVUpHRUFkV1JIaURnOHJ1cjZGdmJiakU?oc=5
japan_export_controls_2019,google_news_rss,Japan export controls South Korea semiconductor materials after:2019-06-15 before:2019-10-01,"Samsung, SK hynix rush to find new suppliers",The Korea Times,2019-07-04T07:00:00+00:00,https://news.google.com/rss/articles/CBMipgFBVV95cUxQNlZtT2lCbXNNOEY0V1oyV1VNV0sxMks5aW9TdWtYd2hOY21VRk9fR1dxWi1kWkpQUEVPNDhBbGc1X2gzdmQ4UjE3S29NSDFvWnZrX3c2M2stRU9TbGphQkhCcDhNcWg2TUNYcEd3ci1mZ1FSdDRaXzctR3ExSXBNN2djZXVNSVlGanFrWDdMZlZsYm9IMDFLdngwN0pBLWFPNl9wbGVR0gGrAUFVX3lxTE8wbHB6djhjMUQ0QXNSX3ExMlFyYzg2VXJzempielFfcGVLclpJUlFZOW1oVWFvZS03bl9aZU03ZkxDcVhEa2dONC1PNkVrXzg0Y3ZwaVJ6aXlhUUVBaGJlOWdEek5vaDlvdlFxWWwxMEpuU2RTODR5djBVZURrT01OR2JGZk1FWFJNZm83ZVBlY05DdzlKRFRfeFZUUUlQeHk2SkFkS3FXSDNfTQ?oc=5
