mode_bin,cost_bin,capacity_bin,reliability_bin,lane_count,capacity,unit_cost,transit_days,reliability,source_count,confidence_count,segment_id,mode,allocation,allocated_value,utilization,weighted_cost,weighted_time,weighted_reliability,objective_score
truck,cost_2,cap_9,rel_5,29,813.5926,0.15531631713134159,1.0,0.8054795767145149,2,1,truck|cost_2|cap_9|rel_5,truck,813.5926,813.5926,1.0,126.36420627731273,813.5926,655.3322230660616,0.18052066400321184
truck,cost_2,cap_10,rel_1,101,29031.3682,0.15590976451921032,1.0,0.0,2,1,truck|cost_2|cap_10|rel_1,truck,29031.3682,29031.3682,1.0,4526.273779732491,29031.3682,0.0,0.3638174723328176
truck,cost_2,cap_10,rel_2,99,26473.4961,0.1548884608586003,1.0,4.883555436896162e-05,2,1,truck|cost_2|cap_10|rel_2,truck,26473.4961,26473.4961,1.0,4100.439064475158,26473.4961,1.2928478581280434,0.3615973002825843
truck,cost_2,cap_10,rel_3,1,106.155,0.157817342565117,1.0,0.1787705950927771,1,1,truck|cost_2|cap_10|rel_3,truck,106.155,106.155,1.0,16.753099999999996,106.155,18.977392522073753,0.32754711639023837
truck,cost_2,cap_10,rel_4,2,212.504,0.1578690283477017,1.0,0.2338856526895544,1,1,truck|cost_2|cap_10|rel_4,truck,212.504,212.504,1.0,33.5478,212.504,49.701636739141065,0.3152046393644079
truck,cost_2,cap_10,rel_5,13,1409.3174,0.15443607181387825,1.0,0.7599851775341118,1,1,truck|cost_2|cap_10|rel_5,truck,1409.3174,1409.3174,1.0,217.64944319494816,1409.3174,1071.0603344409128,0.1888969531859678
truck,cost_3,cap_1,rel_1,15,0.0145567292,0.16147688847898406,1.0,0.0,1,1,truck|cost_3|cap_1|rel_1,truck,0.0145567292,0.0145567292,1.0,0.002350575337647171,0.0145567292,0.0,0.3758594717671446
truck,cost_3,cap_1,rel_2,36,0.0162711227,0.16166837676508453,1.0,0.00029444036044813985,2,1,truck|cost_3|cap_1|rel_2,truck,0.0162711227,0.0162711227,1.0,0.0026305259950545196,0.0162711227,4.790875232683911e-06,0.37620713730685873
truck,cost_3,cap_1,rel_3,60,0.07580986128,0.16169193407948892,1.0,0.05801566654730948,2,1,truck|cost_3|cap_1|rel_3,truck,0.07580986128,0.07580986128,1.0,0.01225784309266096,0.07580986128,0.0043981596330182685,0.3632149043867473
truck,cost_3,cap_1,rel_4,19,0.027705596,0.1606160711303035,1.0,0.42510153589311983,2,1,truck|cost_3|cap_1|rel_4,truck,0.027705596,0.027705596,1.0,0.0044499639778434515,0.027705596,0.011777691412434278,0.27793784723829673
truck,cost_3,cap_1,rel_5,12,0.0221029802,0.16121025900875202,1.0,0.8315240576838113,2,1,truck|cost_3|cap_1|rel_5,truck,0.0221029802,0.0221029802,1.0,0.003563227162907318,0.0221029802,0.01837915978280894,0.18738435208821547
truck,cost_3,cap_2,rel_1,15,0.16850066,0.16188169815409778,1.0,0.0,2,1,truck|cost_3|cap_2|rel_1,truck,0.16850066,0.16850066,1.0,0.027277172980886256,0.16850066,0.0,0.37673509765835034
truck,cost_3,cap_2,rel_2,15,0.15872861,0.1616103026614871,1.0,0.0009790473215289066,2,1,truck|cost_3|cap_2|rel_2,truck,0.15872861,0.15872861,1.0,0.025652178703137147,0.15872861,0.0001554028204705064,0.37592682005937583
truck,cost_3,cap_2,rel_3,50,0.67583514,0.1609660420712411,1.0,0.0689738496917848,2,1,truck|cost_3|cap_2|rel_3,truck,0.67583514,0.67583514,1.0,0.10878650757846312,0.67583514,0.04661495136278634,0.35916855344270704
truck,cost_3,cap_2,rel_4,28,0.31046479,0.16250027546976,1.0,0.3893960375012284,2,1,truck|cost_3|cap_2|rel_4,truck,0.31046479,0.31046479,1.0,0.05045061389866119,0.31046479,0.120893759009651,0.2900818102277348
truck,cost_3,cap_2,rel_5,17,0.2771425,0.1610141008229962,1.0,0.7782236895514522,1,1,truck|cost_3|cap_2|rel_5,truck,0.2771425,0.2771425,1.0,0.04462385043733722,0.2771425,0.21567885888151334,0.19900426428866386
truck,cost_3,cap_3,rel_1,10,0.6362879,0.16102091167750704,1.0,0.0,1,1,truck|cost_3|cap_3|rel_1,truck,0.6362879,0.6362879,1.0,0.10245565774736644,0.6362879,0.0,0.37487316852957925
truck,cost_3,cap_3,rel_2,11,0.6885781,0.1609207492430307,1.0,0.000914572766521791,2,1,truck|cost_3|cap_3|rel_2,truck,0.6885781,0.6885781,1.0,0.11080650376434252,0.6885781,0.0006297547778833185,0.37444984680924875
