segment_id,mode,cost_bin,capacity_bin,reliability_bin,lane_count,capacity,unit_cost,transit_days,reliability,allocation,utilization,objective_score
truck|cost_8|cap_9|rel_5,truck,cost_8,cap_9,rel_5,35,670.43574,0.20488629106297032,1.0,0.7583098897230185,670.43574,1.0,0.3021112785494765
truck|cost_4|cap_9|rel_2,truck,cost_4,cap_9,rel_2,32,650.4353,0.1670628790489869,1.0,0.00015704866430711875,650.4353,1.0,0.3871818402731549
truck|cost_8|cap_9|rel_4,truck,cost_8,cap_9,rel_4,28,647.73614,0.2052530575445908,1.0,0.4433165115287562,647.73614,1.0,0.3723107371666109
truck|cost_1|cap_9|rel_1,truck,cost_1,cap_9,rel_1,37,645.56705,0.14258441210898748,1.0,0.0,645.56705,1.0,0.33416200708222643
truck|cost_4|cap_9|rel_1,truck,cost_4,cap_9,rel_1,34,643.0144,0.1675249479777637,1.0,0.0,643.0144,1.0,0.3882179283852638
truck|cost_8|cap_10|rel_1,truck,cost_8,cap_10,rel_1,7,573.54825,0.20304702230839192,1.0,0.0,573.54825,1.0,0.4652081929345114
truck|cost_9|cap_9|rel_2,truck,cost_9,cap_9,rel_2,26,571.3914,0.23001937710034454,1.0,8.610820243374615e-05,571.3914,1.0,0.5236488898147527
truck|cost_9|cap_10|rel_4,truck,cost_9,cap_10,rel_4,8,563.5334,0.22150061690527428,1.0,0.3801690950528372,563.5334,1.0,0.42143924894801876
truck|cost_10|cap_9|rel_2,truck,cost_10,cap_9,rel_2,37,558.03365,0.27300670786551323,1.0,0.0,558.03365,1.0,0.6168382652296078
truck|cost_7|cap_9|rel_5,truck,cost_7,cap_9,rel_5,38,553.66449,0.19184465659202013,1.0,0.7522400557905344,553.66449,1.0,0.2751823483962023
truck|cost_8|cap_9|rel_1,truck,cost_8,cap_9,rel_1,29,532.50015,0.20586119170883624,1.0,0.0,532.50015,1.0,0.47130760156166446
truck|cost_6|cap_9|rel_4,truck,cost_6,cap_9,rel_4,32,509.3044,0.18322373759328714,1.0,0.4289382344515089,509.3044,1.0,0.3277326212924327
truck|cost_2|cap_9|rel_5,truck,cost_2,cap_9,rel_5,24,506.595,0.15521317530702886,1.0,0.7549890461678773,506.595,1.0,0.1951818610784538
truck|cost_2|cap_10|rel_4,truck,cost_2,cap_10,rel_4,8,499.8102,0.1565050064971535,1.0,0.3851359878920925,499.8102,1.0,0.2794738864127783
truck|cost_3|cap_9|rel_2,truck,cost_3,cap_9,rel_2,21,485.06,0.16144740017787101,1.0,0.0,485.06,1.0,0.37504549907921425
truck|cost_7|cap_9|rel_2,truck,cost_7,cap_9,rel_2,29,484.59305,0.19141114057867734,1.0,0.0,484.59305,1.0,0.43998867438116906
truck|cost_8|cap_9|rel_2,truck,cost_8,cap_9,rel_2,30,416.2713,0.20687147495174282,1.0,0.0001115876333196,416.2713,1.0,0.4734726946909917
truck|cost_9|cap_10|rel_2,truck,cost_9,cap_10,rel_2,8,411.5896,0.224873751941404,1.0,0.0,411.5896,1.0,0.5125152750899465
truck|cost_3|cap_9|rel_5,truck,cost_3,cap_9,rel_5,17,390.02244,0.16193751934704642,1.0,0.7841137363072855,390.02244,1.0,0.20333891979430338
truck|cost_9|cap_9|rel_1,truck,cost_9,cap_9,rel_1,19,379.9055,0.22576983848090543,1.0,0.0,379.9055,1.0,0.5144574460086012
truck|cost_3|cap_9|rel_3,truck,cost_3,cap_9,rel_3,22,373.83103,0.1603462266902467,1.0,0.14549078803497825,373.83103,1.0,0.3406018963735443
truck|cost_7|cap_8|rel_5,truck,cost_7,cap_8,rel_5,67,369.62818,0.19188433385607265,1.0,0.7798192340998957,369.62818,1.0,0.26919164554654296
truck|cost_1|cap_9|rel_2,truck,cost_1,cap_9,rel_2,26,367.58215,0.14167088977310316,1.0,0.00011073970623516922,367.58215,1.0,0.3321576459586646
truck|cost_4|cap_9|rel_5,truck,cost_4,cap_9,rel_5,27,358.05174,0.16673107704291182,1.0,0.7831610555840023,358.05174,1.0,0.2139383493626082
truck|cost_3|cap_9|rel_4,truck,cost_3,cap_9,rel_4,26,354.87575,0.16048125762319604,1.0,0.41826441096553324,354.87575,1.0,0.28079258174145105
truck|cost_6|cap_8|rel_5,truck,cost_6,cap_8,rel_5,66,353.37702,0.18202053610123173,1.0,0.7940437173543553,353.37702,1.0,0.24467875530969802
truck|cost_10|cap_10|rel_1,truck,cost_10,cap_10,rel_1,4,347.5895,0.276552063208498,1.0,0.0,347.5895,1.0,0.6245224405183842
truck|cost_4|cap_9|rel_4,truck,cost_4,cap_9,rel_4,19,346.49036,0.16551897269463386,1.0,0.44057896572005295,346.49036,1.0,0.2867945753464577
truck|cost_7|cap_9|rel_4,truck,cost_7,cap_9,rel_4,24,340.16224,0.19146976000470192,1.0,0.40762690673682567,340.16224,1.0,0.35030064832744956
truck|cost_8|cap_8|rel_5,truck,cost_8,cap_8,rel_5,61,332.86969,0.20432307229013125,1.0,0.7621980255246066,332.86969,1.0,0.30003386445850583
truck|cost_2|cap_9|rel_4,truck,cost_2,cap_9,rel_4,19,330.01516,0.15671158952595085,1.0,0.4257520806470414,330.01516,1.0,0.27097242598033
truck|cost_10|cap_9|rel_4,truck,cost_10,cap_9,rel_4,17,329.01043999999996,0.26763051503429824,1.0,0.4348564374224221,329.01043999999996,1.0,0.5093712109168864
truck|cost_10|cap_10|rel_3,truck,cost_10,cap_10,rel_3,2,323.488,0.2835932090216638,1.0,0.1571866972997083,323.488,1.0,0.6051494011669369
truck|cost_9|cap_10|rel_1,truck,cost_9,cap_10,rel_1,6,323.38085,0.2205192098760108,1.0,0.0,323.38085,1.0,0.50307727486268
truck|cost_10|cap_10|rel_4,truck,cost_10,cap_10,rel_4,3,309.534,0.2756391866483165,1.0,0.4213686989503382,309.534,1.0,0.5297009835941142
