origin_date,hs_code,actual_supply,demand_proxy,demand_proxy_ma12,month,q10,q50,q90,prediction_interval_width,forecast_date,horizon_months,cqr_qhat,cqr_qhat_global,predicted_gap_pct,lower_gap_pct,upper_gap_pct,forecast_month,seasonal_index,demand_proxy_base,demand_proxy_seasonal,demand_proxy_selected,risk_q10,risk_q50,risk_q90,demand_proxy_used,baseline_supply_demand_ratio,risk_supply_demand_ratio,actual_supply_demand_ratio,baseline_shortfall_usd,risk_shortfall_usd,actual_shortfall_usd,baseline_shortage_flag,risk_shortage_flag,actual_shortage_flag,track,trigger_active,initial_inventory_months,initial_inventory_usd,baseline_ending_inventory_usd,baseline_cumulative_shortfall_usd,baseline_stockout_step,baseline_stockout_flag,risk_ending_inventory_usd,risk_cumulative_shortfall_usd,risk_stockout_step,risk_stockout_flag,actual_ending_inventory_usd,actual_cumulative_shortfall_usd,actual_stockout_step,actual_stockout_flag,risk_first_stockout_date,risk_ending_inventory_months,trigger_threshold_pct,effective_predicted_gap_pct,effective_lower_gap_pct,effective_upper_gap_pct,substitution_elasticity,elastic_predicted_gap_pct,elastic_lower_gap_pct,elastic_upper_gap_pct,breach_line_q10,module1_bias_factor
2022-06-01,854233,389501119,316570655.0,363093732.5,6,0.0,584699817.4132606,3605128581.1016455,89876607.0905093,2022-12-01,6,2930552156.5978756,2930552156.5978756,15.77,13.08,18.46,12,0.9173793054357191,316570655.0,290415367.6052306,290415367.6052306,0.0,533985878.74992144,3345775630.977193,290415367.6052306,2.013322580807978,1.8386970467615982,1.3411863229271643,0.0,0.0,0.0,False,False,False,ungated_stress,True,1.0,290415367.6052306,2056122066.4534113,0.0,,False,1751838434.473376,0.0,,False,884929875.9738472,0.0,,False,,6.03218228056959,2.0,15.77,13.08,18.46,0.45,8.6735,7.194000000000001,10.153,,
2022-07-01,854233,446603440,337167156.0,377636698.3333333,7,0.0,603775427.1294348,3681966294.417064,147638710.6897539,2023-01-01,6,2930552156.5978756,2930552156.5978756,11.19,9.16,13.25,1,1.0242661014545764,337167156.0,345348888.414647,345348888.414647,0.0,566616068.4667538,3496468832.5043325,345348888.414647,1.7483056913868076,1.6407062176104066,1.2931949543841608,0.0,0.0,0.0,False,False,False,ungated_stress,True,1.0,345348888.414647,1895908120.703374,0.0,,False,1672951968.7272882,0.0,,False,952876197.9267651,0.0,,False,,4.84423730566244,2.0,11.19,9.16,13.25,0.45,6.1545000000000005,5.038,7.2875000000000005,,
2022-08-01,854233,411261754,348782673.0,386168327.4166667,8,0.0,578241493.4419754,3597510283.312334,88716633.27248335,2023-02-01,6,2930552156.5978756,2930552156.5978756,11.19,9.16,13.25,2,0.8955013242004534,348782673.0,312335345.5296737,312335345.5296737,0.0,542653620.728089,3416267715.239059,312335345.5296737,1.8513482438606648,1.7374070161922601,1.3167313910712284,0.0,0.0,0.0,False,False,False,ungated_stress,True,1.0,312335345.5296737,1907772233.0034838,0.0,,False,1694244996.7201653,0.0,,False,905893796.3516315,0.0,,False,,5.424442097153561,2.0,11.19,9.16,13.25,0.45,6.1545000000000005,5.038,7.2875000000000005,,
2022-09-01,854233,416151442,343416372.0,395012692.0833333,9,0.0,608973619.1403685,3602813090.958123,63287315.21987903,2023-03-01,6,2930552156.5978756,2930552156.5978756,11.19,9.16,13.25,3,1.0068416715341968,343416372.0,345765914.01668954,345765914.01668954,0.0,571494337.7503746,3421303367.435653,345765914.01668954,1.76123092084483,1.6528359638214352,1.203564102561923,0.0,0.0,0.0,False,False,False,ungated_stress,True,1.0,345765914.01668954,1925012144.758763,0.0,,False,1700136456.4187996,0.0,,False,768079081.9165523,0.0,,False,,4.917015782928611,2.0,11.19,9.16,13.25,0.45,6.1545000000000005,5.038,7.2875000000000005,,
2022-10-01,854233,348908224,313533306.0,400780144.0,10,0.0,591592503.752811,3656857170.623822,134712510.27313578,2023-04-01,6,2930552156.5978756,2930552156.5978756,6.03,4.67,7.41,4,0.9709436221613341,313533306.0,304423163.79585797,304423163.79585797,0.0,571972338.365849,3562930794.1963496,304423163.79585797,1.9433228942772727,1.878872590488567,1.1461290252997078,0.0,0.0,0.0,False,False,False,ungated_stress,True,1.0,304423163.79585797,2027439203.5375762,0.0,,False,1909718211.2158046,0.0,,False,571333525.0207105,0.0,,False,,6.2732355429314035,2.0,6.03,4.67,7.41,0.45,3.3165000000000004,2.5685000000000002,4.075500000000001,,
2022-11-01,854233,388322966,372936481.0,418021898.4166667,11,0.0,531976602.2650227,3574803187.4019365,121017581.08434165,2023-05-01,6,2930552156.5978756,2930552156.5978756,6.03,4.67,7.41,5,0.9876144075928325,372936481.0,368317441.7525706,368317441.7525706,0.0,514333598.2509032,3482984367.533518,368317441.7525706,1.4443426836744688,1.396441058570405,1.0543159839301575,0.0,0.0,0.0,False,False,False,ungated_stress,True,1.0,368317441.7525706,1350272404.8272834,0.0,,False,1244414380.7425656,0.0,,False,488350587.23714685,0.0,,False,,3.3786463514224288,2.0,6.03,4.67,7.41,0.45,3.3165000000000004,2.5685000000000002,4.075500000000001,,
2022-12-01,854233,342118465,382262505.0,425921255.5833333,12,0.0,613191447.4574772,3574434002.8782654,41183445.61160219,2023-06-01,6,2930552156.5978756,2930552156.5978756,6.03,4.67,7.41,6,1.0198510311732338,382262505.0,389850809.9031135,389850809.9031135,0.0,592854953.10255,3482624665.514337,389850809.9031135,1.57288745304869,1.5207226406683303,0.877562534973376,0.0,0.0,47732344.903113484,False,False,False,ungated_stress,True,1.0,389850809.9031135,1729894635.2292957,0.0,,False,1607875669.0997334,0.0,,False,103456740.48443258,0.0,,False,,4.124335844009984,2.0,6.03,4.67,7.41,0.45,3.3165000000000004,2.5685000000000002,4.075500000000001,,
2022-01-01,854239,6790652840,4289302319.0,5136434237.083333,1,3764103893.1919365,6694656049.789812,9625208206.387688,0.0,2022-07-01,6,2930552156.5978756,2930552156.5978756,16.6,13.81,19.4,7,1.006608074293256,4289302319.0,4317646347.390187,4317646347.390187,3362474007.788357,6083433952.444002,8894125517.07151,4317646347.390187,1.5505336730129402,1.4089699486668588,1.5727672656897034,0.0,0.0,0.0,False,False,False,ungated_stress,True,1.0,4317646347.390187,18579704561.787945,0.0,,False,14912371977.713078,0.0,,False,19155685303.04907,0.0,,False,,3.4538196920011526,2.0,16.6,13.81,19.4,0.45,9.13,7.595500000000001,10.67,,
2022-02-01,854239,7995422743,3439596090.0,5274887707.333333,2,2172383868.3312902,5192675604.311329,8123227760.9092045,89739579.38216305,2022-08-01,6,2930552156.5978756,2930552156.5978756,16.6,13.81,19.4,8,0.9896858317691425,3439596090.0,3404119517.2815404,3404119517.2815404,1940590509.5803416,4718584321.637704,7506227996.329346,3404119517.2815404,1.5254093100873534,1.3861394400763778,2.3487491265832463,0.0,0.0,0.0,False,False,False,ungated_stress,True,1.0,3404119517.2815404,14135456039.460274,0.0,,False,11290908343.418522,0.0,,False,30951938871.5923,0.0,,False,,3.3168366404582668,2.0,16.6,13.81,19.4,0.45,9.13,7.595500000000001,10.67,,
2022-03-01,854239,8076349029,4587184430.0,5503796286.583333,3,2900948178.7207747,6196809582.425048,9127361739.022923,365309247.1063976,2022-09-01,6,2930552156.5978756,2930552156.5978756,16.6,13.81,19.4,9,1.0253785493078071,4587184430.0,4703600516.24076,4703600516.24076,2591417008.051268,5631040867.549641,8434092978.135436,4703600516.24076,1.31746086025556,1.1971766837142273,1.7170567528244998,0.0,0.0,0.0,False,False,False,ungated_stress,True,1.0,4703600516.24076,13662854913.346489,0.0,,False,10268242624.09404,0.0,,False,24940091592.796196,0.0,,False,,2.183060102285363,2.0,16.6,13.81,19.4,0.45,9.13,7.595500000000001,10.67,,
2022-04-01,854239,7648747856,4001548201.0,5693602075.416667,4,3461145316.4309072,6391697473.028783,9322249629.62666,0.0,2022-10-01,6,2930552156.5978756,2930552156.5978756,15.77,13.08,18.46,10,1.063171130497329,4001548201.0,4254330524.596723,4254330524.596723,3109735232.453677,5837313592.705631,8651606991.271317,4254330524.596723,1.502397953350055,1.372087466866238,1.7978734401989231,0.0,0.0,0.0,False,False,False,ungated_stress,True,1.0,4254330524.596723,17078532215.189081,0.0,,False,13752228933.25017,0.0,,False,24620834513.016384,0.0,,False,,3.2325248011974277,2.0,15.77,13.08,18.46,0.45,8.6735,7.194000000000001,10.153,,
2022-05-01,854239,7317187936,4949540990.0,5930522754.916667,5,4386702518.379998,7317254674.977874,10247806831.575748,0.0,2022-11-01,6,2930552156.5978756,2930552156.5978756,15.77,13.08,18.46,11,0.9591099804276263,4949540990.0,4747154162.044634,4747154162.044634,3941320611.688877,6682592590.743668,9510579608.112188,4747154162.044634,1.5413981567066444,1.4077049875846936,1.5413840979725912,0.0,0.0,0.0,False,False,False,ungated_stress,True,1.0,4747154162.044634,20167757239.644073,0.0,,False,16359784734.238836,0.0,,False,20167356805.77684,0.0,,False,,3.4462299255081614,2.0,15.77,13.08,18.46,0.45,8.6735,7.194000000000001,10.153,,
2022-06-01,854239,7241136951,5165541075.0,6212701608.333333,6,3679563183.7557735,6610115340.353649,9540667496.951525,0.0,2022-12-01,6,2930552156.5978756,2930552156.5978756,15.77,13.08,18.46,12,0.9781425847305427,5165541075.0,5052635698.632286,5052635698.632286,3305977133.7090497,6036786986.308075,8854311877.220833,5052635698.632286,1.308250927756965,1.1947797835379645,1.4331405197014553,0.0,0.0,0.0,False,False,False,ungated_stress,True,1.0,5052635698.632286,14397513548.960464,0.0,,False,10957543424.68702,0.0,,False,18183643212.83857,0.0,,False,,2.1686787012277873,2.0,15.77,13.08,18.46,0.45,8.6735,7.194000000000001,10.153,,
2022-07-01,854239,6435945164,5132813343.0,6455115482.583333,7,4336754485.385164,7267306641.98304,10197858798.580915,0.0,2023-01-01,6,2930552156.5978756,2930552156.5978756,11.19,9.16,13.25,1,1.0240084622736525,5132813343.0,5256044298.503116,5256044298.503116,4020713502.26272,6820040254.702194,9684090672.308409,5256044298.503116,1.3826570381175665,1.297561410706621,1.224484574042291,0.0,0.0,0.0,False,False,False,ungated_stress,True,1.0,5256044298.503116,17323618359.382656,0.0,,False,14640020035.697582,0.0,,False,12335449491.484417,0.0,,False,,2.7853684642397245,2.0,11.19,9.16,13.25,0.45,6.1545000000000005,5.038,7.2875000000000005,,
2022-08-01,854239,6464786877,5828396539.0,6593268774.0,8,3500598735.251011,6475034875.165228,9405587031.763103,43883983.3163414,2023-02-01,6,2930552156.5978756,2930552156.5978756,11.19,9.16,13.25,2,0.9418373804749332,5828396539.0,5489401728.660927,5489401728.660927,3245492602.4195933,6076528853.773184,8931733557.102879,5489401728.660927,1.1795520159069748,1.10695648708798,1.1776851461328568,0.0,0.0,0.0,False,False,False,ungated_stress,True,1.0,5489401728.660927,11403200607.686733,0.0,,False,9012164479.334469,0.0,,False,11341712618.695366,0.0,,False,,1.6417389225278793,2.0,11.19,9.16,13.25,0.45,6.1545000000000005,5.038,7.2875000000000005,,
2022-09-01,854239,7064966768,5528839173.0,6773854291.0,9,3785257020.5925303,6715809177.190406,9665726763.210505,19365429.42222309,2023-03-01,6,2930552156.5978756,2930552156.5978756,11.19,9.16,13.25,3,1.0275065302646784,5528839173.0,5680918355.040664,5680918355.040664,3509406415.2168493,6302484701.380222,9178767448.87996,5680918355.040664,1.182169634814675,1.109413004640006,1.2436311044201636,0.0,0.0,0.0,False,False,False,ungated_stress,True,1.0,5680918355.040664,11890263287.939117,0.0,,False,9410316433.07801,0.0,,False,13985208832.796677,0.0,,False,,1.6564780278400344,2.0,11.19,9.16,13.25,0.45,6.1545000000000005,5.038,7.2875000000000005,,
2022-10-01,854239,5950118583,5547431961.0,6986146779.0,10,3702500388.181884,6633052544.779759,9788693463.729046,225088762.35141182,2023-04-01,6,2930552156.5978756,2930552156.5978756,6.03,4.67,7.41,4,0.9992489714927794,5547431961.0,5543265681.455422,5543265681.455422,3551604984.8615313,6413067357.132138,9537270872.113165,5543265681.455422,1.196596541812913,1.1569114175036876,1.0733958869959406,0.0,0.0,0.0,False,False,False,ungated_stress,True,1.0,5543265681.455422,12081986861.401443,0.0,,False,10762075735.515717,0.0,,False,7984383090.722892,0.0,,False,,1.941468505022126,2.0,6.03,4.67,7.41,0.45,3.3165000000000004,2.5685000000000002,4.075500000000001,,
2022-11-01,854239,7277117128,6339158601.0,7161256436.916667,11,3517657346.9270887,7859732437.57685,12393958399.97397,3015196739.8511305,2023-05-01,6,2930552156.5978756,2930552156.5978756,6.03,4.67,7.41,5,0.9900297741796685,6339158601.0,6275955758.237133,6275955758.237133,3374295221.753075,7599064411.284614,12075619578.47064,6275955758.237133,1.2523562530314247,1.2108218578996375,1.159523331318716,0.0,0.0,0.0,False,False,False,ungated_stress,True,1.0,6275955758.237133,15778615834.27544,0.0,,False,14214607676.522022,0.0,,False,12282923976.814335,0.0,,False,,2.2649311473978258,2.0,6.03,4.67,7.41,0.45,3.3165000000000004,2.5685000000000002,4.075500000000001,,
2022-12-01,854239,6589807926,6827858123.0,7242758881.5,12,3510897698.6865387,7201044067.956507,11860984355.518745,2488982343.6364555,2023-06-01,6,2930552156.5978756,2930552156.5978756,6.03,4.67,7.41,6,0.995272730288584,6827858123.0,6795580996.101296,6795580996.101296,3367811062.9765687,6962221441.442729,11556334972.347246,6795580996.101296,1.0596656962940814,1.024521883476488,0.9697195765572729,0.0,0.0,205773070.10129642,False,False,False,ungated_stress,True,1.0,6795580996.101296,9228359427.232555,0.0,,False,7795423668.149892,0.0,,False,5560942575.493522,0.0,,False,,1.1471313008589283,2.0,6.03,4.67,7.41,0.45,3.3165000000000004,2.5685000000000002,4.075500000000001,,
2023-01-01,854231,9698551118,9392142152.0,11460609240.666666,1,8951349921.292519,10575827030.737755,13224932021.899,1024627881.7160091,2023-07-01,6,1624477109.4452362,1624477109.4452362,3.18,2.2,4.15,7,0.9898857016834234,9392142152.0,9297147224.442978,9297147224.442978,8747035359.339018,10390855815.970152,13064910344.434023,9297147224.442978,1.1375346410491405,1.117639160177191,1.0431749529040153,0.0,0.0,0.0,False,False,False,ungated_stress,True,1.0,9297147224.442978,16969226062.21164,0.0,,False,15859398773.606033,0.0,,False,11705570585.78511,0.0,,False,,1.7058349610631471,2.0,3.18,2.2,4.15,0.45,1.7490000000000003,1.2100000000000002,2.2825,,
2023-02-01,854231,8783937860,10144241332.0,11309010306.333334,2,8347042533.845694,9971519643.29093,13498823418.372553,1902826665.6363869,2023-08-01,6,1624477109.4452362,1624477109.4452362,3.18,2.2,4.15,8,1.0807059466328355,10144241332.0,10962941931.570995,10962941931.570995,8156521288.010666,9797117764.72977,13335487655.010244,10962941931.570995,0.909566036701793,0.8936577267198786,0.8012391121678829,991422288.2800655,1165824166.8412247,2179004071.5709953,False,False,False,ungated_stress,True,1.0,10962941931.570995,5014408201.8905945,0.0,,False,3967996930.5236473,0.0,,False,0.0,2111082497.8549767,6.0,True,,0.36194636031927163,2.0,3.18,2.2,4.15,0.45,1.7490000000000003,1.2100000000000002,2.2825,,
2023-03-01,854231,10006843639,15893014894.0,11163831302.666666,3,6304523509.181961,10157424655.963104,12869381134.226284,3315903406.1538506,2023-09-01,6,1624477109.4452362,1624477109.4452362,3.18,2.2,4.15,9,1.0260655103385352,15893014894.0,16307274438.03005,16307274438.03005,6160622760.084883,9979771298.73031,12713661622.502146,16307274438.03005,0.622876906534121,0.6119827894388393,0.613642928315668,6149849782.066946,6327503139.29974,6300430799.03005,True,True,True,ungated_stress,True,1.0,16307274438.03005,0.0,20591824254.371628,3.0,True,0.0,21657744397.768387,3.0,True,0.0,21495310356.150253,3.0,True,2023-06-01,0.0,2.0,3.18,2.2,4.15,0.45,1.7490000000000003,1.2100000000000002,2.2825,,
2023-04-01,854231,9666009873,10949323255.0,10698323552.416666,4,7433097728.584236,11193221475.188982,13749285804.51227,3067233857.0375614,2023-10-01,6,1624477109.4452362,1624477109.4452362,0.01,0.0,0.41,10,1.0468016294450389,10949323255.0,11461769424.654457,11461769424.654457,7416336093.206279,11192605848.007847,13749285804.51227,11461769424.654457,0.9765701141319574,0.9765164027756801,0.8433261492949118,268547949.4654751,269163576.64661026,1795759551.654457,False,False,False,ungated_stress,False,1.0,11461769424.654457,9850481727.861595,0.0,,False,9846787964.774796,0.0,,False,687212114.7277145,0.0,,False,,0.8590984166540805,2.0,0.01,0.0,0.41,0.45,0.0055000000000000005,0.0,0.2255,,
2023-05-01,854231,9604501026,12362946187.0,10423665686.25,5,6936423718.301457,10143807201.786278,13149055334.462389,2963677397.270459,2023-11-01,6,1624477109.4452362,1624477109.4452362,0.01,0.0,0.41,11,0.9869961007053311,12362946187.0,12202179679.798841,12202179679.798841,6920782082.816688,10143249292.390179,13149055334.462389,12202179679.798841,0.8313110827715252,0.8312653606619728,0.7871135549577758,2058372478.0125637,2058930387.4086628,2597678653.7988415,False,False,True,ungated_stress,False,1.0,12202179679.798841,0.0,148055188.27654266,6.0,True,0.0,151402644.6531334,6.0,True,0.0,3383892242.9942074,5.0,True,2023-11-01,0.0,2.0,0.01,0.0,0.41,0.45,0.0055000000000000005,0.0,0.2255,,
2023-06-01,854231,11510211113,15732363391.0,10129707587.5,6,8344341755.046579,9968818864.491816,12501061604.646627,907765630.7095757,2023-12-01,6,1624477109.4452362,1624477109.4452362,0.01,0.0,0.41,12,1.075492432541878,15732363391.0,16920037773.019379,16920037773.019379,8325525264.388949,9968270579.454268,12501061604.646627,16920037773.019379,0.5891723764581691,0.5891399719774639,0.6802710057393686,6951218908.527563,6951767193.565111,5409826660.019379,True,True,True,ungated_stress,False,1.0,16920037773.019379,0.0,24787275678.146004,3.0,True,0.0,24790565388.371284,3.0,True,0.0,15538922187.096893,4.0,True,2023-09-01,0.0,2.0,0.01,0.0,0.41,0.45,0.0055000000000000005,0.0,0.2255,,
2023-07-01,854231,9282796932,9305510816.0,9624182672.416666,7,5967314580.712749,8127527129.450609,11565636462.776299,2349367663.1730776,2024-01-01,6,1624477109.4452362,1624477109.4452362,0.0,0.0,0.44,1,0.8786212457661585,9305510816.0,8176019505.644382,8176019505.644382,5952873679.4274235,8127527129.450609,11565636462.776299,8176019505.644382,0.9940689505253386,0.9940689505253386,1.1353687360446663,48492376.19377327,48492376.19377327,0.0,False,False,False,ungated_stress,False,1.0,8176019505.644382,7885065248.481743,0.0,,False,7885065248.481743,0.0,,False,14816684063.778088,0.0,,False,,0.9644137031520318,2.0,0.0,0.0,0.44,0.45,0.0,0.0,0.24200000000000002,,
2023-08-01,854231,7785886742,9284253916.0,9656936030.916666,8,5630208922.7022,7787618853.277965,12175525606.3453,3296362464.7526283,2024-02-01,6,1624477109.4452362,1624477109.4452362,0.0,0.0,0.44,2,0.8745421716419953,9284253916.0,8119471581.77434,8119471581.77434,5616583817.109261,7787618853.277965,12175525606.3453,8119471581.77434,0.959128777636062,0.959128777636062,0.9589154495567012,331852728.4963751,331852728.4963751,333584839.7743397,False,False,False,ungated_stress,False,1.0,8119471581.77434,6128355210.796083,0.0,,False,6128355210.796083,0.0,,False,6117962543.128302,0.0,,False,,0.7547726658163708,2.0,0.0,0.0,0.44,0.45,0.0,0.0,0.24200000000000002,,
2023-09-01,854231,12234081455,12739791163.0,9615243026.25,9,5723516221.065266,8919108650.176287,12322561855.046165,3350091415.0904274,2024-03-01,6,1624477109.4452362,1624477109.4452362,0.0,0.0,0.44,3,1.028460054826496,12739791163.0,13102366317.977089,13102366317.977089,5709665311.810287,8919108650.176287,12322561855.046165,13102366317.977089,0.6807250258252078,0.6807250258252078,0.9337306833052165,4183257667.800802,4183257667.800802,868284862.9770889,True,True,False,ungated_stress,False,1.0,13102366317.977089,0.0,11997179688.827728,4.0,True,0.0,11997179688.827728,4.0,True,7892657140.114555,0.0,,False,2024-01-01,0.0,2.0,0.0,0.0,0.44,0.45,0.0,0.0,0.24200000000000002,,
2023-10-01,854231,10905950416,12332135325.0,9387497399.25,10,5736114555.5731,8358665471.791666,10962963378.977201,1977894604.513629,2024-04-01,6,1624477109.4452362,1624477109.4452362,0.0,0.0,0.0,4,0.9440601236315116,12332135325.0,11642277199.560032,11642277199.560032,5736114555.5731,8358665471.791666,10962963378.977201,11642277199.560032,0.7179579500226592,0.7179579500226592,0.9367540584252831,3283611727.768366,3283611727.768366,736326783.5600319,True,True,False,ungated_stress,False,1.0,11642277199.560032,0.0,8059393167.050161,4.0,True,0.0,8059393167.050161,4.0,True,7224316498.199841,0.0,,False,2024-02-01,0.0,2.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,,
2023-11-01,854231,11763478688,9884640002.0,9165320278.25,11,5891611243.227096,8198861121.366297,12769047235.199213,3628481773.081645,2024-05-01,6,1624477109.4452362,1624477109.4452362,0.0,0.0,0.0,5,1.0509202615286986,9884640002.0,10387968456.018875,10387968456.018875,5891611243.227096,8198861121.366297,12769047235.199213,10387968456.018875,0.7892651153186558,0.7892651153186558,1.1324137859875905,2189107334.6525784,2189107334.6525784,0.0,True,True,False,ungated_stress,False,1.0,10387968456.018875,0.0,2746675551.896597,5.0,True,0.0,2746675551.896597,5.0,True,18641029847.905624,0.0,,False,2024-04-01,0.0,2.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,,
2023-12-01,854231,13651079199,9506948455.0,9141975363.583334,12,6304682788.797392,9632608967.834084,12406237918.182539,2852600910.4946747,2024-06-01,6,1624477109.4452362,1624477109.4452362,0.0,0.0,0.0,6,1.017448821258098,9506948455.0,9672833499.301247,9672833499.301247,6304682788.797392,9632608967.834084,12406237918.182539,9672833499.301247,0.9958414944834862,0.9958414944834862,1.4112802830717739,40224531.467163086,40224531.467163086,0.0,False,False,False,ungated_stress,False,1.0,9672833499.301247,9431486310.498268,0.0,,False,9431486310.498268,0.0,,False,33542307697.493767,0.0,,False,,0.9750489669009176,2.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,,
2023-01-01,854232,1043712741,1133481025.0,1254993375.9166667,1,0.0,881917848.7544739,2684665674.2359996,229737637.6797099,2023-07-01,6,1624477109.4452362,1624477109.4452362,3.18,2.2,4.15,7,1.0399399365257673,1133481025.0,1178752185.1916616,1178752185.1916616,0.0,866493105.5797582,2652181219.577744,1178752185.1916616,0.7481791845934748,0.7350935306549349,0.8854386478446234,296834336.4371877,312259079.6119034,135039444.1916616,True,True,False,ungated_stress,True,1.0,1178752185.1916616,0.0,602253833.4314644,4.0,True,0.0,694802292.479759,4.0,True,368515520.04169226,0.0,,False,2023-05-01,0.0,2.0,3.18,2.2,4.15,0.45,1.7490000000000003,1.2100000000000002,2.2825,,
2023-02-01,854232,976700983,1253118831.0,1254906249.75,2,0.0,886425452.399627,2833133193.067792,371873433.38384295,2023-08-01,6,1624477109.4452362,1624477109.4452362,3.18,2.2,4.15,8,1.0341581370688429,1253118831.0,1295923035.7928462,1295923035.7928462,0.0,870921871.2371575,2798852281.4316716,1295923035.7928462,0.6840108771253622,0.6720475268844397,0.7536720592380349,409497583.39321923,425001164.55568874,319222052.7928462,True,True,True,ungated_stress,True,1.0,1295923035.7928462,0.0,1161062464.566469,4.0,True,0.0,1254083951.5412865,4.0,True,0.0,619409280.964231,5.0,True,2023-06-01,0.0,2.0,3.18,2.2,4.15,0.45,1.7490000000000003,1.2100000000000002,2.2825,,
2023-03-01,854232,872745635,1182805405.0,1226323279.9166667,3,0.0,873742644.2007903,2831229728.516531,426774085.961748,2023-09-01,6,1624477109.4452362,1624477109.4452362,3.18,2.2,4.15,9,1.0233014017400692,1182805405.0,1210366428.9222302,1210366428.9222302,0.0,858460885.3537184,2796971848.801481,1210366428.9222302,0.7218827483333404,0.7092570190649903,0.7210590232390497,336623784.72143996,351905543.56851184,337620793.92223024,True,True,True,ungated_stress,True,1.0,1210366428.9222302,0.0,809376279.406409,4.0,True,0.0,901066832.4888412,4.0,True,0.0,815358334.6111512,4.0,True,2023-07-01,0.0,2.0,3.18,2.2,4.15,0.45,1.7490000000000003,1.2100000000000002,2.2825,,
2023-04-01,854232,762715927,1072465024.0,1216618157.3333333,4,0.0,816214084.6898438,2821112596.3795204,454052524.77530503,2023-10-01,6,1624477109.4452362,1624477109.4452362,0.01,0.0,0.41,10,1.0076880061437614,1072465024.0,1080710141.6934812,1080710141.6934812,0.0,816169192.9151858,2821112596.3795204,1080710141.6934812,0.7552571713732879,0.7552156322288623,0.7057543901686887,264496057.00363743,264540948.7782954,317994214.6934812,True,True,True,ungated_stress,False,1.0,1080710141.6934812,0.0,506266200.3283429,5.0,True,0.0,506535550.97629166,5.0,True,0.0,827255146.467406,4.0,True,2023-09-01,0.0,2.0,0.01,0.0,0.41,0.45,0.0055000000000000005,0.0,0.2255,,
2023-05-01,854232,679709775,1335148678.0,1208431352.0,5,0.0,889394219.029017,2925171153.2481694,557498057.8388648,2023-11-01,6,1624477109.4452362,1624477109.4452362,0.01,0.0,0.41,11,0.9553558198134668,1335148678.0,1275542059.8435564,1275542059.8435564,0.0,889345302.3469703,2925171153.2481694,1275542059.8435564,0.6972676535167331,0.6972293037957896,0.5328791549871476,386147840.81453943,386196757.4965861,595832284.8435564,True,True,True,ungated_stress,False,1.0,1275542059.8435564,0.0,1041344985.0436802,4.0,True,0.0,1041638485.1359599,4.0,True,0.0,2299451649.217782,3.0,True,2023-09-01,0.0,2.0,0.01,0.0,0.41,0.45,0.0055000000000000005,0.0,0.2255,,
2023-06-01,854232,730545773,1084476936.0,1187306348.1666667,6,0.0,938679038.8443819,2905158252.1059895,501858586.22740364,2023-12-01,6,1624477109.4452362,1624477109.4452362,0.01,0.0,0.41,12,0.931809483054692,1084476936.0,1010525893.1188964,1010525893.1188964,0.0,938627411.4972454,2905158252.1059895,1010525893.1188964,0.9289015207193102,0.9288504311356706,0.7229362235788307,71846854.27451444,71898481.62165093,279980120.11889637,False,False,True,ungated_stress,False,1.0,1010525893.1188964,579444767.4718097,0.0,,False,579135003.3889908,0.0,,False,0.0,669354827.594482,4.0,True,,0.5731025868140234,2.0,0.01,0.0,0.41,0.45,0.0055000000000000005,0.0,0.2255,,
2023-07-01,854232,743950979,1543050651.0,1183116096.5,7,0.0,781324918.9451929,2828705000.051461,446789713.96546483,2024-01-01,6,1624477109.4452362,1624477109.4452362,0.0,0.0,0.44,1,1.0633229825471011,1543050651.0,1640761220.442566,1640761220.442566,0.0,781324918.9451929,2828705000.051461,1640761220.442566,0.47619660265644537,0.47619660265644537,0.4534181876868912,859436301.497373,859436301.497373,896810241.4425659,True,True,True,ungated_stress,False,1.0,1640761220.442566,0.0,3515856588.541672,2.0,True,0.0,3515856588.541672,2.0,True,0.0,3740100228.2128296,2.0,True,2023-09-01,0.0,2.0,0.0,0.0,0.44,0.45,0.0,0.0,0.24200000000000002,,
2023-08-01,854232,761708072,1374757483.0,1141504604.0,8,0.0,856189926.5442019,2787919886.606169,376583942.7673422,2024-02-01,6,1624477109.4452362,1624477109.4452362,0.0,0.0,0.44,2,0.886406071809556,1374757483.0,1218593380.1968224,1218593380.1968224,0.0,856189926.5442019,2787919886.606169,1218593380.1968224,0.7026051022908999,0.7026051022908999,0.625071565608679,362403453.65262055,362403453.65262055,456885308.1968224,True,True,True,ungated_stress,False,1.0,1218593380.1968224,0.0,955827341.7189009,4.0,True,0.0,955827341.7189009,4.0,True,0.0,1522718468.984112,3.0,True,2023-12-01,0.0,2.0,0.0,0.0,0.44,0.45,0.0,0.0,0.24200000000000002,,
