month,hs_code,source,confidence,node_id,node_type,state,handling_capacity,storage_capacity
2017-10,8542,us_census_port_observed,high,1103,Port,NY,0,0.0
2017-10,8542,us_census_port_observed,high,1108,Port,NY,117829,176743.5
2017-10,8542,us_census_port_observed,high,1303,Port,XX,18617,27925.5
2017-10,8542,us_census_port_observed,high,1401,Port,XX,98430,147645.0
2017-10,8542,us_census_port_observed,high,1404,Port,XX,0,0.0
2017-10,8542,us_census_port_observed,high,1503,Port,XX,0,0.0
2017-10,8542,us_census_port_observed,high,1512,Port,XX,178818,268227.0
2017-10,8542,us_census_port_observed,high,1601,Port,XX,129646,194469.0
2017-10,8542,us_census_port_observed,high,1603,Port,XX,66573,99859.5
2017-10,8542,us_census_port_observed,high,1701,Port,XX,341215,511822.5
2017-10,8542,us_census_port_observed,high,1703,Port,XX,33073,49609.5
2017-10,8542,us_census_port_observed,high,1704,Port,XX,45998971,68998456.5
2017-10,8542,us_census_port_observed,high,1801,Port,XX,2997,4495.5
2017-10,8542,us_census_port_observed,high,1803,Port,XX,68657,102985.5
2017-10,8542,us_census_port_observed,high,1808,Port,XX,125153,187729.5
2017-10,8542,us_census_port_observed,high,1809,Port,XX,0,0.0
2017-10,8542,us_census_port_observed,high,1910,Port,XX,514944,772416.0
2017-10,8542,us_census_port_observed,high,2002,Port,XX,233276985,349915477.5
2017-10,8542,us_census_port_observed,high,2006,Port,XX,332055,498082.5
2017-10,8542,us_census_port_observed,high,2016,Port,XX,13041,19561.5
2017-10,8542,us_census_port_observed,high,2301,Port,XX,529680,794520.0
2017-10,8542,us_census_port_observed,high,2302,Port,XX,0,0.0
2017-10,8542,us_census_port_observed,high,2304,Port,XX,1896688,2845032.0
2017-10,8542,us_census_port_observed,high,2305,Port,XX,128064,192096.0
2017-10,8542,us_census_port_observed,high,2402,Port,XX,2614634,3921951.0
2017-10,8542,us_census_port_observed,high,2408,Port,XX,0,0.0
2017-10,8542,us_census_port_observed,high,2501,Port,XX,867489,1301233.5
2017-10,8542,us_census_port_observed,high,2506,Port,XX,843807,1265710.5
2017-10,8542,us_census_port_observed,high,2507,Port,XX,4567,6850.5
2017-10,8542,us_census_port_observed,high,2601,Port,XX,0,0.0
2017-10,8542,us_census_port_observed,high,2604,Port,XX,110630,165945.0
2017-10,8542,us_census_port_observed,high,2605,Port,XX,285200,427800.0
2017-10,8542,us_census_port_observed,high,2704,Port,CA,7087440,10631160.0
2017-10,8542,us_census_port_observed,high,2709,Port,CA,2987184,4480776.0
2017-10,8542,us_census_port_observed,high,2711,Port,CA,0,0.0
2017-10,8542,us_census_port_observed,high,2720,Port,CA,165913679,248870518.5
2017-10,8542,us_census_port_observed,high,2722,Port,CA,2100,3150.0
2017-10,8542,us_census_port_observed,high,2801,Port,CA,244977754,367466631.0
2017-10,8542,us_census_port_observed,high,2803,Port,CA,0,0.0
2017-10,8542,us_census_port_observed,high,2809,Port,CA,0,0.0
2017-10,8542,us_census_port_observed,high,2811,Port,CA,1073525,1610287.5
2017-10,8542,us_census_port_observed,high,2820,Port,CA,24244,36366.0
2017-10,8542,us_census_port_observed,high,2834,Port,CA,53192,79788.0
2017-10,8542,us_census_port_observed,high,2904,Port,XX,25216,37824.0
2017-10,8542,us_census_port_observed,high,2910,Port,XX,0,0.0
2017-10,8542,us_census_port_observed,high,3001,Port,IL,0,0.0
2017-10,8542,us_census_port_observed,high,3002,Port,IL,3839819,5759728.5
2017-10,8542,us_census_port_observed,high,3004,Port,IL,18448605,27672907.5
2017-10,8542,us_census_port_observed,high,3029,Port,IL,138961707,208442560.5
2017-10,8542,us_census_port_observed,high,3126,Port,XX,634375221,951562831.5
2017-10,8542,us_census_port_observed,high,3201,Port,XX,158887,238330.5
2017-10,8542,us_census_port_observed,high,3205,Port,XX,6029916,9044874.0
2017-10,8542,us_census_port_observed,high,3303,Port,XX,36195,54292.5
2017-10,8542,us_census_port_observed,high,3307,Port,XX,641287,961930.5
2017-10,8542,us_census_port_observed,high,3310,Port,XX,95659,143488.5
2017-10,8542,us_census_port_observed,high,3401,Port,XX,23893,35839.5
2017-10,8542,us_census_port_observed,high,3403,Port,XX,37897,56845.5
2017-10,8542,us_census_port_observed,high,3501,Port,XX,248894,373341.0
2017-10,8542,us_census_port_observed,high,3502,Port,XX,0,0.0
2017-10,8542,us_census_port_observed,high,3604,Port,XX,0,0.0
2017-10,8542,us_census_port_observed,high,3801,Port,XX,92757,139135.5
2017-10,8542,us_census_port_observed,high,3802,Port,XX,96021,144031.5
2017-10,8542,us_census_port_observed,high,3803,Port,XX,0,0.0
2017-10,8542,us_census_port_observed,high,3807,Port,XX,383199,574798.5
2017-10,8542,us_census_port_observed,high,3901,Port,XX,26486075,39729112.5
2017-10,8542,us_census_port_observed,high,3902,Port,XX,0,0.0
2017-10,8542,us_census_port_observed,high,4101,Port,XX,37719465,56579197.5
2017-10,8542,us_census_port_observed,high,4102,Port,XX,2456282,3684423.0
2017-10,8542,us_census_port_observed,high,4103,Port,XX,17756,26634.0
2017-10,8542,us_census_port_observed,high,4106,Port,XX,0,0.0
2017-10,8542,us_census_port_observed,high,4110,Port,XX,102395,153592.5
2017-10,8542,us_census_port_observed,high,4115,Port,XX,6614,9921.0
2017-10,8542,us_census_port_observed,high,4901,Port,XX,0,0.0
2017-10,8542,us_census_port_observed,high,5201,Port,XX,12409,18613.5
2017-10,8542,us_census_port_observed,high,5203,Port,XX,0,0.0
2017-10,8542,us_census_port_observed,high,5206,Port,XX,1891411,2837116.5
2017-10,8542,us_census_port_observed,high,5210,Port,XX,0,0.0
2017-10,8542,us_census_port_observed,high,5301,Port,TX,146674,220011.0
2017-10,8542,us_census_port_observed,high,5309,Port,TX,2227604,3341406.0
2017-10,8542,us_census_port_observed,high,5401,Port,XX,522065,783097.5
2017-10,8542,us_census_port_observed,high,5501,Port,XX,17228158,25842237.0
2017-10,8542,us_census_port_observed,high,5506,Port,XX,410816,616224.0
2017-11,8542,us_census_port_observed,high,-,Port,XX,1930813849,2896220773.5
2017-11,8542,us_census_port_observed,high,0211,Port,XX,0,0.0
2017-11,8542,us_census_port_observed,high,0212,Port,XX,47585030,71377545.0
2017-11,8542,us_census_port_observed,high,0401,Port,XX,2776,4164.0
2017-11,8542,us_census_port_observed,high,0417,Port,XX,864972,1297458.0
2017-11,8542,us_census_port_observed,high,0701,Port,XX,29955,44932.5
2017-11,8542,us_census_port_observed,high,0708,Port,XX,19351,29026.5
2017-11,8542,us_census_port_observed,high,0712,Port,XX,31789,47683.5
2017-11,8542,us_census_port_observed,high,0901,Port,XX,19721,29581.5
2017-11,8542,us_census_port_observed,high,1001,Port,NY,4520,6780.0
2017-11,8542,us_census_port_observed,high,1003,Port,NY,3774909,5662363.5
2017-11,8542,us_census_port_observed,high,1004,Port,NY,0,0.0
2017-11,8542,us_census_port_observed,high,1012,Port,NY,6051766,9077649.0
2017-11,8542,us_census_port_observed,high,1101,Port,NY,2224968,3337452.0
2017-11,8542,us_census_port_observed,high,1102,Port,NY,0,0.0
2017-11,8542,us_census_port_observed,high,1103,Port,NY,0,0.0
2017-11,8542,us_census_port_observed,high,1108,Port,NY,46735,70102.5
2017-11,8542,us_census_port_observed,high,1303,Port,XX,6570,9855.0
2017-11,8542,us_census_port_observed,high,1305,Port,XX,2536,3804.0
2017-11,8542,us_census_port_observed,high,1401,Port,XX,80048,120072.0
2017-11,8542,us_census_port_observed,high,1404,Port,XX,0,0.0
2017-11,8542,us_census_port_observed,high,1503,Port,XX,0,0.0
2017-11,8542,us_census_port_observed,high,1512,Port,XX,86068,129102.0
2017-11,8542,us_census_port_observed,high,1601,Port,XX,400061,600091.5
2017-11,8542,us_census_port_observed,high,1603,Port,XX,59997,89995.5
2017-11,8542,us_census_port_observed,high,1701,Port,XX,0,0.0
2017-11,8542,us_census_port_observed,high,1703,Port,XX,83413,125119.5
2017-11,8542,us_census_port_observed,high,1704,Port,XX,37543801,56315701.5
2017-11,8542,us_census_port_observed,high,1801,Port,XX,53754,80631.0
2017-11,8542,us_census_port_observed,high,1803,Port,XX,76742,115113.0
2017-11,8542,us_census_port_observed,high,1808,Port,XX,33604,50406.0
2017-11,8542,us_census_port_observed,high,1809,Port,XX,0,0.0
2017-11,8542,us_census_port_observed,high,1910,Port,XX,15000,22500.0
2017-11,8542,us_census_port_observed,high,2002,Port,XX,294678815,442018222.5
2017-11,8542,us_census_port_observed,high,2006,Port,XX,0,0.0
2017-11,8542,us_census_port_observed,high,2016,Port,XX,0,0.0
2017-11,8542,us_census_port_observed,high,2301,Port,XX,345678,518517.0
2017-11,8542,us_census_port_observed,high,2302,Port,XX,11180,16770.0
2017-11,8542,us_census_port_observed,high,2304,Port,XX,1105855,1658782.5
2017-11,8542,us_census_port_observed,high,2305,Port,XX,32931,49396.5
2017-11,8542,us_census_port_observed,high,2402,Port,XX,4422980,6634470.0
2017-11,8542,us_census_port_observed,high,2408,Port,XX,0,0.0
2017-11,8542,us_census_port_observed,high,2501,Port,XX,1127206,1690809.0
2017-11,8542,us_census_port_observed,high,2506,Port,XX,838739,1258108.5
2017-11,8542,us_census_port_observed,high,2507,Port,XX,136636,204954.0
2017-11,8542,us_census_port_observed,high,2601,Port,XX,31921,47881.5
2017-11,8542,us_census_port_observed,high,2604,Port,XX,9939,14908.5
2017-11,8542,us_census_port_observed,high,2605,Port,XX,118524,177786.0
2017-11,8542,us_census_port_observed,high,2704,Port,CA,5776203,8664304.5
2017-11,8542,us_census_port_observed,high,2709,Port,CA,3048209,4572313.5
2017-11,8542,us_census_port_observed,high,2711,Port,CA,103431,155146.5
2017-11,8542,us_census_port_observed,high,2720,Port,CA,147072748,220609122.0
2017-11,8542,us_census_port_observed,high,2722,Port,CA,0,0.0
2017-11,8542,us_census_port_observed,high,2801,Port,CA,335332764,502999146.0
2017-11,8542,us_census_port_observed,high,2803,Port,CA,0,0.0
2017-11,8542,us_census_port_observed,high,2809,Port,CA,6974,10461.0
2017-11,8542,us_census_port_observed,high,2810,Port,CA,17203,25804.5
2017-11,8542,us_census_port_observed,high,2811,Port,CA,36547,54820.5
2017-11,8542,us_census_port_observed,high,2820,Port,CA,0,0.0
2017-11,8542,us_census_port_observed,high,2834,Port,CA,0,0.0
2017-11,8542,us_census_port_observed,high,2904,Port,XX,2170969,3256453.5
2017-11,8542,us_census_port_observed,high,2910,Port,XX,35000,52500.0
2017-11,8542,us_census_port_observed,high,3001,Port,IL,0,0.0
2017-11,8542,us_census_port_observed,high,3002,Port,IL,1561894,2342841.0
2017-11,8542,us_census_port_observed,high,3004,Port,IL,9823770,14735655.0
2017-11,8542,us_census_port_observed,high,3009,Port,IL,3000,4500.0
2017-11,8542,us_census_port_observed,high,3029,Port,IL,76067878,114101817.0
2017-11,8542,us_census_port_observed,high,3126,Port,XX,861935237,1292902855.5
2017-11,8542,us_census_port_observed,high,3201,Port,XX,0,0.0
2017-11,8542,us_census_port_observed,high,3205,Port,XX,2495134,3742701.0
2017-11,8542,us_census_port_observed,high,3303,Port,XX,0,0.0
2017-11,8542,us_census_port_observed,high,3307,Port,XX,1198976,1798464.0
2017-11,8542,us_census_port_observed,high,3310,Port,XX,0,0.0
2017-11,8542,us_census_port_observed,high,3401,Port,XX,0,0.0
2017-11,8542,us_census_port_observed,high,3403,Port,XX,8400,12600.0
2017-11,8542,us_census_port_observed,high,3501,Port,XX,173266,259899.0
2017-11,8542,us_census_port_observed,high,3502,Port,XX,0,0.0
2017-11,8542,us_census_port_observed,high,3604,Port,XX,0,0.0
2017-11,8542,us_census_port_observed,high,3801,Port,XX,88160,132240.0
2017-11,8542,us_census_port_observed,high,3802,Port,XX,533790,800685.0
2017-11,8542,us_census_port_observed,high,3803,Port,XX,14050,21075.0
2017-11,8542,us_census_port_observed,high,3807,Port,XX,1116437,1674655.5
2017-11,8542,us_census_port_observed,high,3901,Port,XX,23845352,35768028.0
2017-11,8542,us_census_port_observed,high,3902,Port,XX,0,0.0
2017-11,8542,us_census_port_observed,high,4101,Port,XX,37973423,56960134.5
2017-11,8542,us_census_port_observed,high,4102,Port,XX,1991079,2986618.5
2017-11,8542,us_census_port_observed,high,4103,Port,XX,0,0.0
2017-11,8542,us_census_port_observed,high,4106,Port,XX,0,0.0
2017-11,8542,us_census_port_observed,high,4110,Port,XX,201909,302863.5
2017-11,8542,us_census_port_observed,high,4115,Port,XX,51931,77896.5
2017-11,8542,us_census_port_observed,high,4901,Port,XX,0,0.0
2017-11,8542,us_census_port_observed,high,5201,Port,XX,6317,9475.5
2017-11,8542,us_census_port_observed,high,5203,Port,XX,7687,11530.5
2017-11,8542,us_census_port_observed,high,5206,Port,XX,1430489,2145733.5
2017-11,8542,us_census_port_observed,high,5210,Port,XX,0,0.0
2017-11,8542,us_census_port_observed,high,5301,Port,TX,143252,214878.0
2017-11,8542,us_census_port_observed,high,5309,Port,TX,1334741,2002111.5
2017-11,8542,us_census_port_observed,high,5401,Port,XX,119863,179794.5
2017-11,8542,us_census_port_observed,high,5501,Port,XX,12547347,18821020.5
2017-11,8542,us_census_port_observed,high,5506,Port,XX,581929,872893.5
2017-12,8542,us_census_port_observed,high,-,Port,XX,1794906930,2692360395.0
2017-12,8542,us_census_port_observed,high,0211,Port,XX,0,0.0
2017-12,8542,us_census_port_observed,high,0212,Port,XX,52299904,78449856.0
2017-12,8542,us_census_port_observed,high,0401,Port,XX,54945,82417.5
2017-12,8542,us_census_port_observed,high,0417,Port,XX,486667,730000.5
2017-12,8542,us_census_port_observed,high,0701,Port,XX,9324,13986.0
2017-12,8542,us_census_port_observed,high,0708,Port,XX,24501,36751.5
2017-12,8542,us_census_port_observed,high,0712,Port,XX,48535,72802.5
2017-12,8542,us_census_port_observed,high,0901,Port,XX,19566,29349.0
2017-12,8542,us_census_port_observed,high,1001,Port,NY,20527,30790.5
2017-12,8542,us_census_port_observed,high,1003,Port,NY,1289722,1934583.0
2017-12,8542,us_census_port_observed,high,1004,Port,NY,0,0.0
2017-12,8542,us_census_port_observed,high,1012,Port,NY,3871464,5807196.0
2017-12,8542,us_census_port_observed,high,1101,Port,NY,2059089,3088633.5
2017-12,8542,us_census_port_observed,high,1102,Port,NY,0,0.0
2017-12,8542,us_census_port_observed,high,1103,Port,NY,0,0.0
2017-12,8542,us_census_port_observed,high,1108,Port,NY,86593,129889.5
2017-12,8542,us_census_port_observed,high,1303,Port,XX,0,0.0
2017-12,8542,us_census_port_observed,high,1305,Port,XX,0,0.0
2017-12,8542,us_census_port_observed,high,1401,Port,XX,133353,200029.5
2017-12,8542,us_census_port_observed,high,1404,Port,XX,0,0.0
2017-12,8542,us_census_port_observed,high,1503,Port,XX,0,0.0
2017-12,8542,us_census_port_observed,high,1512,Port,XX,192574,288861.0
2017-12,8542,us_census_port_observed,high,1601,Port,XX,81522,122283.0
2017-12,8542,us_census_port_observed,high,1603,Port,XX,46401,69601.5
2017-12,8542,us_census_port_observed,high,1701,Port,XX,0,0.0
2017-12,8542,us_census_port_observed,high,1703,Port,XX,43309,64963.5
2017-12,8542,us_census_port_observed,high,1704,Port,XX,44230785,66346177.5
2017-12,8542,us_census_port_observed,high,1801,Port,XX,55193,82789.5
2017-12,8542,us_census_port_observed,high,1803,Port,XX,271788,407682.0
2017-12,8542,us_census_port_observed,high,1808,Port,XX,15343,23014.5
2017-12,8542,us_census_port_observed,high,1809,Port,XX,0,0.0
2017-12,8542,us_census_port_observed,high,1910,Port,XX,0,0.0
2017-12,8542,us_census_port_observed,high,2002,Port,XX,240708588,361062882.0
2017-12,8542,us_census_port_observed,high,2006,Port,XX,0,0.0
2017-12,8542,us_census_port_observed,high,2016,Port,XX,0,0.0
2017-12,8542,us_census_port_observed,high,2301,Port,XX,265174,397761.0
2017-12,8542,us_census_port_observed,high,2302,Port,XX,0,0.0
2017-12,8542,us_census_port_observed,high,2304,Port,XX,909528,1364292.0
2017-12,8542,us_census_port_observed,high,2305,Port,XX,312000,468000.0
2017-12,8542,us_census_port_observed,high,2402,Port,XX,4162429,6243643.5
2017-12,8542,us_census_port_observed,high,2408,Port,XX,0,0.0
2017-12,8542,us_census_port_observed,high,2501,Port,XX,866226,1299339.0
2017-12,8542,us_census_port_observed,high,2506,Port,XX,705444,1058166.0
2017-12,8542,us_census_port_observed,high,2507,Port,XX,45657,68485.5
2017-12,8542,us_census_port_observed,high,2601,Port,XX,26776,40164.0
2017-12,8542,us_census_port_observed,high,2604,Port,XX,35834,53751.0
2017-12,8542,us_census_port_observed,high,2605,Port,XX,30312,45468.0
2017-12,8542,us_census_port_observed,high,2704,Port,CA,6063062,9094593.0
2017-12,8542,us_census_port_observed,high,2709,Port,CA,2767396,4151094.0
2017-12,8542,us_census_port_observed,high,2711,Port,CA,0,0.0
2017-12,8542,us_census_port_observed,high,2720,Port,CA,129294717,193942075.5
2017-12,8542,us_census_port_observed,high,2722,Port,CA,0,0.0
2017-12,8542,us_census_port_observed,high,2801,Port,CA,261435183,392152774.5
2017-12,8542,us_census_port_observed,high,2803,Port,CA,0,0.0
2017-12,8542,us_census_port_observed,high,2809,Port,CA,0,0.0
2017-12,8542,us_census_port_observed,high,2810,Port,CA,0,0.0
2017-12,8542,us_census_port_observed,high,2811,Port,CA,155216,232824.0
2017-12,8542,us_census_port_observed,high,2820,Port,CA,0,0.0
2017-12,8542,us_census_port_observed,high,2834,Port,CA,446466,669699.0
2017-12,8542,us_census_port_observed,high,2904,Port,XX,269800,404700.0
2017-12,8542,us_census_port_observed,high,2910,Port,XX,0,0.0
2017-12,8542,us_census_port_observed,high,3001,Port,IL,0,0.0
2017-12,8542,us_census_port_observed,high,3002,Port,IL,5183488,7775232.0
2017-12,8542,us_census_port_observed,high,3004,Port,IL,9715253,14572879.5
2017-12,8542,us_census_port_observed,high,3009,Port,IL,0,0.0
2017-12,8542,us_census_port_observed,high,3022,Port,IL,15323,22984.5
2017-12,8542,us_census_port_observed,high,3029,Port,IL,144922628,217383942.0
2017-12,8542,us_census_port_observed,high,3126,Port,XX,787149026,1180723539.0
2017-12,8542,us_census_port_observed,high,3201,Port,XX,0,0.0
2017-12,8542,us_census_port_observed,high,3205,Port,XX,3734705,5602057.5
2017-12,8542,us_census_port_observed,high,3302,Port,XX,8295,12442.5
2017-12,8542,us_census_port_observed,high,3303,Port,XX,79165,118747.5
2017-12,8542,us_census_port_observed,high,3307,Port,XX,415387,623080.5
2017-12,8542,us_census_port_observed,high,3310,Port,XX,3975,5962.5
2017-12,8542,us_census_port_observed,high,3401,Port,XX,68325,102487.5
2017-12,8542,us_census_port_observed,high,3403,Port,XX,0,0.0
2017-12,8542,us_census_port_observed,high,3501,Port,XX,322978,484467.0
2017-12,8542,us_census_port_observed,high,3502,Port,XX,0,0.0
2017-12,8542,us_census_port_observed,high,3604,Port,XX,0,0.0
2017-12,8542,us_census_port_observed,high,3801,Port,XX,80852,121278.0
2017-12,8542,us_census_port_observed,high,3802,Port,XX,552697,829045.5
2017-12,8542,us_census_port_observed,high,3803,Port,XX,5200,7800.0
2017-12,8542,us_census_port_observed,high,3807,Port,XX,857796,1286694.0
2017-12,8542,us_census_port_observed,high,3901,Port,XX,25060188,37590282.0
2017-12,8542,us_census_port_observed,high,3902,Port,XX,0,0.0
2017-12,8542,us_census_port_observed,high,4101,Port,XX,41510268,62265402.0
2017-12,8542,us_census_port_observed,high,4102,Port,XX,3119593,4679389.5
2017-12,8542,us_census_port_observed,high,4103,Port,XX,0,0.0
2017-12,8542,us_census_port_observed,high,4106,Port,XX,0,0.0
2017-12,8542,us_census_port_observed,high,4110,Port,XX,78825,118237.5
2017-12,8542,us_census_port_observed,high,4115,Port,XX,6635,9952.5
2017-12,8542,us_census_port_observed,high,4901,Port,XX,0,0.0
2017-12,8542,us_census_port_observed,high,5201,Port,XX,28644,42966.0
2017-12,8542,us_census_port_observed,high,5203,Port,XX,0,0.0
2017-12,8542,us_census_port_observed,high,5206,Port,XX,2741642,4112463.0
2017-12,8542,us_census_port_observed,high,5210,Port,XX,0,0.0
2017-12,8542,us_census_port_observed,high,5301,Port,TX,116408,174612.0
2017-12,8542,us_census_port_observed,high,5309,Port,TX,2246451,3369676.5
2017-12,8542,us_census_port_observed,high,5401,Port,XX,720980,1081470.0
2017-12,8542,us_census_port_observed,high,5501,Port,XX,12024550,18036825.0
2017-12,8542,us_census_port_observed,high,5506,Port,XX,296740,445110.0
2018-01,8542,us_census_port_observed,high,-,Port,XX,1625983866,2438975799.0
2018-01,8542,us_census_port_observed,high,0212,Port,XX,47734918,71602377.0
2018-01,8542,us_census_port_observed,high,0417,Port,XX,941624,1412436.0
2018-01,8542,us_census_port_observed,high,0701,Port,XX,2179,3268.5
2018-01,8542,us_census_port_observed,high,0708,Port,XX,11637,17455.5
2018-01,8542,us_census_port_observed,high,0712,Port,XX,32516,48774.0
2018-01,8542,us_census_port_observed,high,0901,Port,XX,24229,36343.5
2018-01,8542,us_census_port_observed,high,1001,Port,NY,4607,6910.5
2018-01,8542,us_census_port_observed,high,1003,Port,NY,3861768,5792652.0
2018-01,8542,us_census_port_observed,high,1012,Port,NY,4962982,7444473.0
2018-01,8542,us_census_port_observed,high,1101,Port,NY,3187268,4780902.0
2018-01,8542,us_census_port_observed,high,1108,Port,NY,242421,363631.5
2018-01,8542,us_census_port_observed,high,1303,Port,XX,20694,31041.0
2018-01,8542,us_census_port_observed,high,1401,Port,XX,87187,130780.5
2018-01,8542,us_census_port_observed,high,1512,Port,XX,114314,171471.0
2018-01,8542,us_census_port_observed,high,1601,Port,XX,324462,486693.0
2018-01,8542,us_census_port_observed,high,1603,Port,XX,9071,13606.5
2018-01,8542,us_census_port_observed,high,1703,Port,XX,44732,67098.0
2018-01,8542,us_census_port_observed,high,1704,Port,XX,63405475,95108212.5
2018-01,8542,us_census_port_observed,high,1801,Port,XX,7914,11871.0
2018-01,8542,us_census_port_observed,high,1803,Port,XX,302195,453292.5
2018-01,8542,us_census_port_observed,high,1808,Port,XX,40454,60681.0
2018-01,8542,us_census_port_observed,high,2002,Port,XX,266794546,400191819.0
2018-01,8542,us_census_port_observed,high,2006,Port,XX,275855,413782.5
2018-01,8542,us_census_port_observed,high,2015,Port,XX,2184,3276.0
2018-01,8542,us_census_port_observed,high,2301,Port,XX,448842,673263.0
2018-01,8542,us_census_port_observed,high,2304,Port,XX,1348347,2022520.5
2018-01,8542,us_census_port_observed,high,2305,Port,XX,25925,38887.5
2018-01,8542,us_census_port_observed,high,2402,Port,XX,4131247,6196870.5
2018-01,8542,us_census_port_observed,high,2501,Port,XX,897910,1346865.0
2018-01,8542,us_census_port_observed,high,2506,Port,XX,727719,1091578.5
2018-01,8542,us_census_port_observed,high,2507,Port,XX,128401,192601.5
2018-01,8542,us_census_port_observed,high,2601,Port,XX,75875,113812.5
2018-01,8542,us_census_port_observed,high,2604,Port,XX,37224,55836.0
2018-01,8542,us_census_port_observed,high,2605,Port,XX,388041,582061.5
2018-01,8542,us_census_port_observed,high,2704,Port,CA,6750862,10126293.0
2018-01,8542,us_census_port_observed,high,2709,Port,CA,4035252,6052878.0
2018-01,8542,us_census_port_observed,high,2720,Port,CA,157946204,236919306.0
2018-01,8542,us_census_port_observed,high,2722,Port,CA,5945,8917.5
2018-01,8542,us_census_port_observed,high,2801,Port,CA,245645782,368468673.0
2018-01,8542,us_census_port_observed,high,2809,Port,CA,0,0.0
2018-01,8542,us_census_port_observed,high,2811,Port,CA,145300,217950.0
2018-01,8542,us_census_port_observed,high,2820,Port,CA,17059,25588.5
2018-01,8542,us_census_port_observed,high,2834,Port,CA,536065,804097.5
2018-01,8542,us_census_port_observed,high,2904,Port,XX,2490000,3735000.0
2018-01,8542,us_census_port_observed,high,2910,Port,XX,194800,292200.0
2018-01,8542,us_census_port_observed,high,3001,Port,IL,4013,6019.5
2018-01,8542,us_census_port_observed,high,3002,Port,IL,4600226,6900339.0
2018-01,8542,us_census_port_observed,high,3004,Port,IL,8558043,12837064.5
2018-01,8542,us_census_port_observed,high,3029,Port,IL,123748152,185622228.0
2018-01,8542,us_census_port_observed,high,3126,Port,XX,555907613,833861419.5
2018-01,8542,us_census_port_observed,high,3205,Port,XX,3482329,5223493.5
2018-01,8542,us_census_port_observed,high,3303,Port,XX,9231,13846.5
2018-01,8542,us_census_port_observed,high,3307,Port,XX,97100,145650.0
2018-01,8542,us_census_port_observed,high,3401,Port,XX,523891,785836.5
2018-01,8542,us_census_port_observed,high,3501,Port,XX,307344,461016.0
2018-01,8542,us_census_port_observed,high,3801,Port,XX,195126,292689.0
2018-01,8542,us_census_port_observed,high,3802,Port,XX,484596,726894.0
2018-01,8542,us_census_port_observed,high,3807,Port,XX,1591783,2387674.5
2018-01,8542,us_census_port_observed,high,3901,Port,XX,44505323,66757984.5
2018-01,8542,us_census_port_observed,high,3902,Port,XX,0,0.0
2018-01,8542,us_census_port_observed,high,4101,Port,XX,37344004,56016006.0
2018-01,8542,us_census_port_observed,high,4102,Port,XX,4058903,6088354.5
2018-01,8542,us_census_port_observed,high,4103,Port,XX,300276,450414.0
2018-01,8542,us_census_port_observed,high,4110,Port,XX,90929,136393.5
2018-01,8542,us_census_port_observed,high,4115,Port,XX,0,0.0
2018-01,8542,us_census_port_observed,high,5201,Port,XX,36084,54126.0
2018-01,8542,us_census_port_observed,high,5206,Port,XX,2774305,4161457.5
2018-01,8542,us_census_port_observed,high,5301,Port,TX,26723,40084.5
2018-01,8542,us_census_port_observed,high,5309,Port,TX,1485421,2228131.5
2018-01,8542,us_census_port_observed,high,5401,Port,XX,137226,205839.0
2018-01,8542,us_census_port_observed,high,5501,Port,XX,17247608,25871412.0
2018-01,8542,us_census_port_observed,high,5506,Port,XX,55585,83377.5
2018-02,8542,us_census_port_observed,high,-,Port,XX,1825705343,2738558014.5
2018-02,8542,us_census_port_observed,high,0212,Port,XX,56136013,84204019.5
2018-02,8542,us_census_port_observed,high,0417,Port,XX,1319167,1978750.5
2018-02,8542,us_census_port_observed,high,0701,Port,XX,0,0.0
2018-02,8542,us_census_port_observed,high,0708,Port,XX,27073,40609.5
2018-02,8542,us_census_port_observed,high,0712,Port,XX,123606,185409.0
2018-02,8542,us_census_port_observed,high,0901,Port,XX,118246,177369.0
2018-02,8542,us_census_port_observed,high,1001,Port,NY,19989,29983.5
2018-02,8542,us_census_port_observed,high,1003,Port,NY,2247960,3371940.0
2018-02,8542,us_census_port_observed,high,1012,Port,NY,5922479,8883718.5
2018-02,8542,us_census_port_observed,high,1101,Port,NY,3611169,5416753.5
2018-02,8542,us_census_port_observed,high,1108,Port,NY,9285,13927.5
2018-02,8542,us_census_port_observed,high,1303,Port,XX,0,0.0
2018-02,8542,us_census_port_observed,high,1401,Port,XX,24957,37435.5
2018-02,8542,us_census_port_observed,high,1404,Port,XX,5795,8692.5
2018-02,8542,us_census_port_observed,high,1512,Port,XX,170886,256329.0
2018-02,8542,us_census_port_observed,high,1601,Port,XX,19440,29160.0
2018-02,8542,us_census_port_observed,high,1603,Port,XX,45132,67698.0
2018-02,8542,us_census_port_observed,high,1703,Port,XX,46703,70054.5
2018-02,8542,us_census_port_observed,high,1704,Port,XX,42375111,63562666.5
2018-02,8542,us_census_port_observed,high,1801,Port,XX,89968,134952.0
2018-02,8542,us_census_port_observed,high,1803,Port,XX,214459,321688.5
2018-02,8542,us_census_port_observed,high,1808,Port,XX,8434194,12651291.0
2018-02,8542,us_census_port_observed,high,1910,Port,XX,7676,11514.0
2018-02,8542,us_census_port_observed,high,2002,Port,XX,288898295,433347442.5
2018-02,8542,us_census_port_observed,high,2006,Port,XX,12578,18867.0
2018-02,8542,us_census_port_observed,high,2015,Port,XX,0,0.0
2018-02,8542,us_census_port_observed,high,2301,Port,XX,207383,311074.5
2018-02,8542,us_census_port_observed,high,2302,Port,XX,2320,3480.0
