month,link_id,lane_direction,from_node,to_node,mode,source,confidence,faf_state,faf_zone,border_state_1,border_state_2,faf_country,faf_stfips,faf_county_name,capacity,unit_cost,transit_days,reliability
2022-01,1919769,AB,FAF_LINK_1919769_A,FAF_LINK_1919769_B,truck,faf5_domestic_2022_observed,high,VT,500,VT,NH,USA,50,WINDSOR,9.24249,0.2039028443633696,1,0.0
2022-01,1919769,AB,FAF_LINK_1919769_A,FAF_LINK_1919769_B,truck,faf5_import_2022_observed,high,VT,500,VT,NH,USA,50,WINDSOR,0.680149,0.2182051285821195,1,0.0
2022-01,1919770,AB,FAF_LINK_1919770_A,FAF_LINK_1919770_B,truck,faf5_domestic_2022_observed,high,VT,500,VT,NH,USA,50,WINDSOR,5.58866,0.21524300995229625,1,0.0
2022-01,1919770,AB,FAF_LINK_1919770_A,FAF_LINK_1919770_B,truck,faf5_import_2022_observed,high,VT,500,VT,NH,USA,50,WINDSOR,0.349739,0.22835743225662566,1,0.0
2022-01,1919771,AB,FAF_LINK_1919771_A,FAF_LINK_1919771_B,truck,faf5_domestic_2022_observed,high,VT,500,VT,NH,USA,50,WINDSOR,1.05078,0.200978320866404,1,0.0
2022-01,1919771,AB,FAF_LINK_1919771_A,FAF_LINK_1919771_B,truck,faf5_import_2022_observed,high,VT,500,VT,NH,USA,50,WINDSOR,0.680149,0.2182051285821195,1,0.0
2022-01,1919772,AB,FAF_LINK_1919772_A,FAF_LINK_1919772_B,truck,faf5_domestic_2022_observed,high,VT,500,VT,NH,USA,50,WINDSOR,0.032863,0.2788692450476219,1,0.0
2022-01,1919772,AB,FAF_LINK_1919772_A,FAF_LINK_1919772_B,truck,faf5_import_2022_observed,high,VT,500,VT,NH,USA,50,WINDSOR,0.00320801,0.2672538427249292,1,0.0
2022-01,1919773,AB,FAF_LINK_1919773_A,FAF_LINK_1919773_B,truck,faf5_domestic_2022_observed,high,NH,339,VT,NH,USA,33,GRAFTON,8.34629,0.20575129788205299,1,0.7109449267035639
2022-01,1919773,BA,FAF_LINK_1919773_B,FAF_LINK_1919773_A,truck,faf5_domestic_2022_observed,high,NH,339,VT,NH,USA,33,GRAFTON,4.60318,0.2592012478330198,1,0.7109449267035639
2022-01,1919773,BA,FAF_LINK_1919773_B,FAF_LINK_1919773_A,truck,faf5_import_2022_observed,high,NH,339,VT,NH,USA,33,GRAFTON,1.42595,0.2414986500227918,1,0.0
2022-01,1919775,AB,FAF_LINK_1919775_A,FAF_LINK_1919775_B,truck,faf5_domestic_2022_observed,high,NH,339,VT,NH,USA,33,GRAFTON,6.91117,0.2693292163266133,1,0.7837984198531676
2022-01,1919775,AB,FAF_LINK_1919775_A,FAF_LINK_1919775_B,truck,faf5_import_2022_observed,high,NH,339,VT,NH,USA,33,GRAFTON,1.79692,0.25067059190169844,1,0.0
2022-01,1919775,BA,FAF_LINK_1919775_B,FAF_LINK_1919775_A,truck,faf5_domestic_2022_observed,high,NH,339,VT,NH,USA,33,GRAFTON,10.7239,0.22341312395676943,1,0.7837984198531676
2022-01,1919792,AB,FAF_LINK_1919792_A,FAF_LINK_1919792_B,truck,faf5_domestic_2022_observed,high,VT,500,VT,NH,USA,50,WINDSOR,1.08364,0.2033415156324979,1,0.0
2022-01,1919792,AB,FAF_LINK_1919792_A,FAF_LINK_1919792_B,truck,faf5_import_2022_observed,high,VT,500,VT,NH,USA,50,WINDSOR,0.683357,0.2184348737190078,1,0.0
2022-01,1920003,AB,FAF_LINK_1920003_A,FAF_LINK_1920003_B,truck,faf5_domestic_2022_observed,high,VT,500,VT,NH,USA,50,WINDSOR,3.42736,0.2078395616451146,1,0.0
2022-01,1920003,AB,FAF_LINK_1920003_A,FAF_LINK_1920003_B,truck,faf5_import_2022_observed,high,VT,500,VT,NH,USA,50,WINDSOR,1.62755,0.20873214340573254,1,0.0
2022-01,1920004,AB,FAF_LINK_1920004_A,FAF_LINK_1920004_B,truck,faf5_domestic_2022_observed,high,NH,339,VT,NH,USA,33,GRAFTON,3.42736,0.2078395616451146,1,0.0
2022-01,1920004,AB,FAF_LINK_1920004_A,FAF_LINK_1920004_B,truck,faf5_import_2022_observed,high,NH,339,VT,NH,USA,33,GRAFTON,1.62755,0.20873214340573254,1,0.0
2022-01,1920005,AB,FAF_LINK_1920005_A,FAF_LINK_1920005_B,truck,faf5_domestic_2022_observed,high,VT,500,VT,NH,USA,50,WINDSOR,9.11016,0.2686209682376599,1,0.0
2022-01,1920005,AB,FAF_LINK_1920005_A,FAF_LINK_1920005_B,truck,faf5_import_2022_observed,high,VT,500,VT,NH,USA,50,WINDSOR,0.482719,0.22176255751275586,1,0.0
2022-01,1920006,AB,FAF_LINK_1920006_A,FAF_LINK_1920006_B,truck,faf5_domestic_2022_observed,high,NH,339,VT,NH,USA,33,GRAFTON,3.42736,0.2078395616451146,1,0.0
2022-01,1920006,AB,FAF_LINK_1920006_A,FAF_LINK_1920006_B,truck,faf5_import_2022_observed,high,NH,339,VT,NH,USA,33,GRAFTON,1.62755,0.20873214340573254,1,0.0
2022-01,1920008,AB,FAF_LINK_1920008_A,FAF_LINK_1920008_B,truck,faf5_domestic_2022_observed,high,NH,339,VT,NH,USA,33,GRAFTON,9.11016,0.2686209682376599,1,0.0
2022-01,1920008,AB,FAF_LINK_1920008_A,FAF_LINK_1920008_B,truck,faf5_import_2022_observed,high,NH,339,VT,NH,USA,33,GRAFTON,0.482719,0.22176255751275586,1,0.0
2022-01,1920014,AB,FAF_LINK_1920014_A,FAF_LINK_1920014_B,truck,faf5_domestic_2022_observed,high,NH,339,VT,NH,USA,33,GRAFTON,9.11016,0.2686209682376599,1,0.0
2022-01,1920014,AB,FAF_LINK_1920014_A,FAF_LINK_1920014_B,truck,faf5_import_2022_observed,high,NH,339,VT,NH,USA,33,GRAFTON,0.482719,0.22176255751275586,1,0.0
2022-01,1920016,AB,FAF_LINK_1920016_A,FAF_LINK_1920016_B,truck,faf5_domestic_2022_observed,high,NH,339,VT,NH,USA,33,GRAFTON,0.0046877,0.24219339974827736,1,0.04856469603423352
2022-01,1920016,AB,FAF_LINK_1920016_A,FAF_LINK_1920016_B,truck,faf5_import_2022_observed,high,NH,339,VT,NH,USA,33,GRAFTON,0.100765,0.2024184984865777,1,0.2729454109178163
2022-01,1920016,BA,FAF_LINK_1920016_B,FAF_LINK_1920016_A,truck,faf5_domestic_2022_observed,high,NH,339,VT,NH,USA,33,GRAFTON,0.188362,0.24489387456068634,1,0.04856469603423352
2022-01,1920016,BA,FAF_LINK_1920016_B,FAF_LINK_1920016_A,truck,faf5_import_2022_observed,high,NH,339,VT,NH,USA,33,GRAFTON,0.015925,0.23847723704866558,1,0.2729454109178163
2022-01,1920061,AB,FAF_LINK_1920061_A,FAF_LINK_1920061_B,truck,faf5_domestic_2022_observed,high,VT,500,VT,NH,USA,50,WINDSOR,0.0855024,0.20810293044405773,1,0.9276094385679415
2022-01,1920061,AB,FAF_LINK_1920061_A,FAF_LINK_1920061_B,truck,faf5_import_2022_observed,high,VT,500,VT,NH,USA,50,WINDSOR,0.0048638,0.23506311937168473,1,0.0
2022-01,1920061,BA,FAF_LINK_1920061_B,FAF_LINK_1920061_A,truck,faf5_domestic_2022_observed,high,VT,500,VT,NH,USA,50,WINDSOR,0.0988476,0.2612506525196363,1,0.9276094385679415
2022-01,1920063,AB,FAF_LINK_1920063_A,FAF_LINK_1920063_B,truck,faf5_domestic_2022_observed,high,VT,500,VT,NH,USA,50,WINDSOR,0.239413,0.22612222393938508,1,0.0384079193545942
2022-01,1920063,AB,FAF_LINK_1920063_A,FAF_LINK_1920063_B,truck,faf5_import_2022_observed,high,VT,500,VT,NH,USA,50,WINDSOR,0.0207888,0.23767846147925806,1,0.34205100951183753
2022-01,1920063,BA,FAF_LINK_1920063_B,FAF_LINK_1920063_A,truck,faf5_domestic_2022_observed,high,VT,500,VT,NH,USA,50,WINDSOR,0.0046877,0.24219339974827736,1,0.0384079193545942
2022-01,1920063,BA,FAF_LINK_1920063_B,FAF_LINK_1920063_A,truck,faf5_import_2022_observed,high,VT,500,VT,NH,USA,50,WINDSOR,0.100765,0.2024184984865777,1,0.34205100951183753
2022-01,1920064,AB,FAF_LINK_1920064_A,FAF_LINK_1920064_B,truck,faf5_domestic_2022_observed,high,VT,500,VT,NH,USA,50,WINDSOR,0.0046877,0.24219339974827736,1,0.036416999778982495
2022-01,1920064,AB,FAF_LINK_1920064_A,FAF_LINK_1920064_B,truck,faf5_import_2022_observed,high,VT,500,VT,NH,USA,50,WINDSOR,0.100765,0.2024184984865777,1,0.2729454109178163
2022-01,1920064,BA,FAF_LINK_1920064_B,FAF_LINK_1920064_A,truck,faf5_domestic_2022_observed,high,VT,500,VT,NH,USA,50,WINDSOR,0.252758,0.24595541980867075,1,0.036416999778982495
2022-01,1920064,BA,FAF_LINK_1920064_B,FAF_LINK_1920064_A,truck,faf5_import_2022_observed,high,VT,500,VT,NH,USA,50,WINDSOR,0.015925,0.23847723704866558,1,0.2729454109178163
2022-01,19211,AB,FAF_LINK_19211_A,FAF_LINK_19211_B,truck,faf5_domestic_2022_observed,high,TX,489,TX,OK,USA,48,BOWIE,4.51276,0.17094283764259566,1,0.9121239661253113
2022-01,19211,AB,FAF_LINK_19211_A,FAF_LINK_19211_B,truck,faf5_import_2022_observed,high,TX,489,TX,OK,USA,48,BOWIE,1.68802,0.15715335126361063,1,0.013625917591281622
2022-01,19211,BA,FAF_LINK_19211_B,FAF_LINK_19211_A,truck,faf5_domestic_2022_observed,high,TX,489,TX,OK,USA,48,BOWIE,3.7837,0.16079287469936834,1,0.9121239661253113
2022-01,19211,BA,FAF_LINK_19211_B,FAF_LINK_19211_A,truck,faf5_import_2022_observed,high,TX,489,TX,OK,USA,48,BOWIE,0.0115793,0.12557581200936152,1,0.013625917591281622
2022-01,1921815,AB,FAF_LINK_1921815_A,FAF_LINK_1921815_B,truck,faf5_domestic_2022_observed,high,NY,369,VT,NY,USA,36,CLINTON,0.745189,0.1935763947132875,1,0.19786596805130985
2022-01,1921815,AB,FAF_LINK_1921815_A,FAF_LINK_1921815_B,truck,faf5_import_2022_observed,high,NY,369,VT,NY,USA,36,CLINTON,1.00493,0.22369617784323284,1,0.3755215262432168
2022-01,1921815,BA,FAF_LINK_1921815_B,FAF_LINK_1921815_A,truck,faf5_domestic_2022_observed,high,NY,369,VT,NY,USA,36,CLINTON,0.0818183,0.19581193938275424,1,0.19786596805130985
2022-01,1921815,BA,FAF_LINK_1921815_B,FAF_LINK_1921815_A,truck,faf5_import_2022_observed,high,NY,369,VT,NY,USA,36,CLINTON,0.232304,0.19524803705489358,1,0.3755215262432168
2022-01,1921817,AB,FAF_LINK_1921817_A,FAF_LINK_1921817_B,truck,faf5_domestic_2022_observed,high,VT,500,VT,NY,USA,50,GRAND ISLE,0.745189,0.1935763947132875,1,0.19786596805130985
2022-01,1921817,AB,FAF_LINK_1921817_A,FAF_LINK_1921817_B,truck,faf5_import_2022_observed,high,VT,500,VT,NY,USA,50,GRAND ISLE,1.00493,0.22369617784323284,1,0.3755215262432168
2022-01,1921817,BA,FAF_LINK_1921817_B,FAF_LINK_1921817_A,truck,faf5_domestic_2022_observed,high,VT,500,VT,NY,USA,50,GRAND ISLE,0.0818183,0.19581193938275424,1,0.19786596805130985
2022-01,1921817,BA,FAF_LINK_1921817_B,FAF_LINK_1921817_A,truck,faf5_import_2022_observed,high,VT,500,VT,NY,USA,50,GRAND ISLE,0.232304,0.19524803705489358,1,0.3755215262432168
2022-01,1922606,AB,FAF_LINK_1922606_A,FAF_LINK_1922606_B,truck,faf5_domestic_2022_observed,high,VT,500,VT,NH,USA,50,CALEDONIA,0.278167,0.2138596598446257,1,0.0
2022-01,1922606,AB,FAF_LINK_1922606_A,FAF_LINK_1922606_B,truck,faf5_import_2022_observed,high,VT,500,VT,NH,USA,50,CALEDONIA,0.878509,0.19640208580674756,1,0.0
2022-01,1922607,AB,FAF_LINK_1922607_A,FAF_LINK_1922607_B,truck,faf5_domestic_2022_observed,high,NH,339,VT,NH,USA,33,GRAFTON,0.722134,0.21672293507853113,1,0.0
2022-01,1922607,AB,FAF_LINK_1922607_A,FAF_LINK_1922607_B,truck,faf5_import_2022_observed,high,NH,339,VT,NH,USA,33,GRAFTON,0.0451906,0.21599160002301365,1,0.0
2022-01,1922617,AB,FAF_LINK_1922617_A,FAF_LINK_1922617_B,truck,faf5_domestic_2022_observed,high,VT,500,VT,NH,USA,50,CALEDONIA,0.722134,0.21672293507853113,1,0.0
2022-01,1922617,AB,FAF_LINK_1922617_A,FAF_LINK_1922617_B,truck,faf5_import_2022_observed,high,VT,500,VT,NH,USA,50,CALEDONIA,0.0451906,0.21599160002301365,1,0.0
2022-01,1922619,AB,FAF_LINK_1922619_A,FAF_LINK_1922619_B,truck,faf5_domestic_2022_observed,high,NH,339,VT,NH,USA,33,GRAFTON,0.278167,0.2138596598446257,1,0.0
2022-01,1922619,AB,FAF_LINK_1922619_A,FAF_LINK_1922619_B,truck,faf5_import_2022_observed,high,NH,339,VT,NH,USA,33,GRAFTON,0.878509,0.19640208580674756,1,0.0
2022-01,1922819,AB,FAF_LINK_1922819_A,FAF_LINK_1922819_B,truck,faf5_domestic_2022_observed,high,VT,500,VT,NH,USA,50,CALEDONIA,3.37861,0.2248856778379274,1,0.0
2022-01,1922819,AB,FAF_LINK_1922819_A,FAF_LINK_1922819_B,truck,faf5_import_2022_observed,high,VT,500,VT,NH,USA,50,CALEDONIA,0.151839,0.21992307641646747,1,0.0
2022-01,1922821,AB,FAF_LINK_1922821_A,FAF_LINK_1922821_B,truck,faf5_domestic_2022_observed,high,VT,500,VT,NH,USA,50,CALEDONIA,3.37861,0.2248856778379274,1,0.0
2022-01,1922821,AB,FAF_LINK_1922821_A,FAF_LINK_1922821_B,truck,faf5_import_2022_observed,high,VT,500,VT,NH,USA,50,CALEDONIA,0.151839,0.21992307641646747,1,0.0
2022-01,1922823,AB,FAF_LINK_1922823_A,FAF_LINK_1922823_B,truck,faf5_domestic_2022_observed,high,VT,500,VT,NH,USA,50,CALEDONIA,3.37861,0.2248856778379274,1,0.0
2022-01,1922823,AB,FAF_LINK_1922823_A,FAF_LINK_1922823_B,truck,faf5_import_2022_observed,high,VT,500,VT,NH,USA,50,CALEDONIA,0.151839,0.21992307641646747,1,0.0
2022-01,1922851,AB,FAF_LINK_1922851_A,FAF_LINK_1922851_B,truck,faf5_domestic_2022_observed,high,VT,500,VT,NH,USA,50,CALEDONIA,0.413443,0.20533543922620529,1,0.0
2022-01,1922851,AB,FAF_LINK_1922851_A,FAF_LINK_1922851_B,truck,faf5_import_2022_observed,high,VT,500,VT,NH,USA,50,CALEDONIA,0.710209,0.22053226585413593,1,0.0
2022-01,1923846,AB,FAF_LINK_1923846_A,FAF_LINK_1923846_B,truck,faf5_domestic_2022_observed,high,NH,339,NH,ME,USA,33,CARROLL,0.16726,0.20352983379170156,1,0.9208146726967934
2022-01,1923846,AB,FAF_LINK_1923846_A,FAF_LINK_1923846_B,truck,faf5_import_2022_observed,high,NH,339,NH,ME,USA,33,CARROLL,0.0526284,0.17635212166814876,1,0.1737163313172927
2022-01,1923846,BA,FAF_LINK_1923846_B,FAF_LINK_1923846_A,truck,faf5_domestic_2022_observed,high,NH,339,NH,ME,USA,33,CARROLL,0.196027,0.2141118315334112,1,0.9208146726967934
2022-01,1923846,BA,FAF_LINK_1923846_B,FAF_LINK_1923846_A,truck,faf5_import_2022_observed,high,NH,339,NH,ME,USA,33,CARROLL,0.00500602,0.1577294936895977,1,0.1737163313172927
2022-01,1923848,AB,FAF_LINK_1923848_A,FAF_LINK_1923848_B,truck,faf5_domestic_2022_observed,high,NH,339,NH,ME,USA,33,CARROLL,0.00109118,0.26732619732766366,1,0.06562703171169282
2022-01,1923848,BA,FAF_LINK_1923848_B,FAF_LINK_1923848_A,truck,faf5_domestic_2022_observed,high,NH,339,NH,ME,USA,33,CARROLL,0.0321628,0.2825211113460271,1,0.06562703171169282
2022-01,1923848,BA,FAF_LINK_1923848_B,FAF_LINK_1923848_A,truck,faf5_import_2022_observed,high,NH,339,NH,ME,USA,33,CARROLL,0.000155812,0.1430968089749185,1,0.0
2022-01,1923851,AB,FAF_LINK_1923851_A,FAF_LINK_1923851_B,truck,faf5_domestic_2022_observed,high,NH,339,NH,ME,USA,33,CARROLL,0.184017,0.24136628681045774,1,0.3184405708184098
2022-01,1923851,BA,FAF_LINK_1923851_B,FAF_LINK_1923851_A,truck,faf5_domestic_2022_observed,high,NH,339,NH,ME,USA,33,CARROLL,0.0348477,0.14796844555020847,1,0.3184405708184098
2022-01,1923851,BA,FAF_LINK_1923851_B,FAF_LINK_1923851_A,truck,faf5_import_2022_observed,high,NH,339,NH,ME,USA,33,CARROLL,0.000280197,0.14594303293754038,1,0.0
2022-01,1923852,AB,FAF_LINK_1923852_A,FAF_LINK_1923852_B,truck,faf5_domestic_2022_observed,high,ME,230,NH,ME,USA,23,YORK,0.184017,0.24136628681045774,1,0.3184405708184098
2022-01,1923852,BA,FAF_LINK_1923852_B,FAF_LINK_1923852_A,truck,faf5_domestic_2022_observed,high,ME,230,NH,ME,USA,23,YORK,0.0348477,0.14796844555020847,1,0.3184405708184098
2022-01,1923852,BA,FAF_LINK_1923852_B,FAF_LINK_1923852_A,truck,faf5_import_2022_observed,high,ME,230,NH,ME,USA,23,YORK,0.000280197,0.14594303293754038,1,0.0
2022-01,1923853,AB,FAF_LINK_1923853_A,FAF_LINK_1923853_B,truck,faf5_domestic_2022_observed,high,ME,230,NH,ME,USA,23,YORK,0.00109118,0.26732619732766366,1,0.06562703171169282
2022-01,1923853,BA,FAF_LINK_1923853_B,FAF_LINK_1923853_A,truck,faf5_domestic_2022_observed,high,ME,230,NH,ME,USA,23,YORK,0.0321628,0.2825211113460271,1,0.06562703171169282
2022-01,1923853,BA,FAF_LINK_1923853_B,FAF_LINK_1923853_A,truck,faf5_import_2022_observed,high,ME,230,NH,ME,USA,23,YORK,0.000155812,0.1430968089749185,1,0.0
2022-01,1923858,AB,FAF_LINK_1923858_A,FAF_LINK_1923858_B,truck,faf5_domestic_2022_observed,high,ME,230,NH,ME,USA,23,OXFORD,0.695817,0.18705924115104977,1,0.7943339585616571
2022-01,1923858,AB,FAF_LINK_1923858_A,FAF_LINK_1923858_B,truck,faf5_import_2022_observed,high,ME,230,NH,ME,USA,23,OXFORD,0.0234259,0.16858434467832611,1,0.9811525907304758
2022-01,1923858,BA,FAF_LINK_1923858_B,FAF_LINK_1923858_A,truck,faf5_domestic_2022_observed,high,ME,230,NH,ME,USA,23,OXFORD,0.458428,0.2100831537340651,1,0.7943339585616571
2022-01,1923858,BA,FAF_LINK_1923858_B,FAF_LINK_1923858_A,truck,faf5_import_2022_observed,high,ME,230,NH,ME,USA,23,OXFORD,0.0225592,0.12861936593496223,1,0.9811525907304758
2022-01,1923859,AB,FAF_LINK_1923859_A,FAF_LINK_1923859_B,truck,faf5_domestic_2022_observed,high,ME,230,NH,ME,USA,23,OXFORD,0.16726,0.20352983379170156,1,0.9208146726967934
2022-01,1923859,AB,FAF_LINK_1923859_A,FAF_LINK_1923859_B,truck,faf5_import_2022_observed,high,ME,230,NH,ME,USA,23,OXFORD,0.0526284,0.17635212166814876,1,0.1737163313172927
2022-01,1923859,BA,FAF_LINK_1923859_B,FAF_LINK_1923859_A,truck,faf5_domestic_2022_observed,high,ME,230,NH,ME,USA,23,OXFORD,0.196027,0.2141118315334112,1,0.9208146726967934
2022-01,1923859,BA,FAF_LINK_1923859_B,FAF_LINK_1923859_A,truck,faf5_import_2022_observed,high,ME,230,NH,ME,USA,23,OXFORD,0.00500602,0.1577294936895977,1,0.1737163313172927
2022-01,1925415,AB,FAF_LINK_1925415_A,FAF_LINK_1925415_B,truck,faf5_domestic_2022_observed,high,NH,339,NH,ME,USA,33,COOS,1.00898,0.172600051537196,1,0.9467998102323193
2022-01,1925415,AB,FAF_LINK_1925415_A,FAF_LINK_1925415_B,truck,faf5_import_2022_observed,high,NH,339,NH,ME,USA,33,COOS,0.0328958,0.18069662388511604,1,0.8257245561992881
2022-01,1925415,BA,FAF_LINK_1925415_B,FAF_LINK_1925415_A,truck,faf5_domestic_2022_observed,high,NH,339,NH,ME,USA,33,COOS,0.907047,0.20094879317168787,1,0.9467998102323193
2022-01,1925415,BA,FAF_LINK_1925415_B,FAF_LINK_1925415_A,truck,faf5_import_2022_observed,high,NH,339,NH,ME,USA,33,COOS,0.0231316,0.27001417973681024,1,0.8257245561992881
2022-01,1925425,AB,FAF_LINK_1925425_A,FAF_LINK_1925425_B,truck,faf5_domestic_2022_observed,high,ME,230,NH,ME,USA,23,OXFORD,1.00898,0.172600051537196,1,0.9467998102323193
2022-01,1925425,AB,FAF_LINK_1925425_A,FAF_LINK_1925425_B,truck,faf5_import_2022_observed,high,ME,230,NH,ME,USA,23,OXFORD,0.0328958,0.18069662388511604,1,0.8257245561992881
2022-01,1925425,BA,FAF_LINK_1925425_B,FAF_LINK_1925425_A,truck,faf5_domestic_2022_observed,high,ME,230,NH,ME,USA,23,OXFORD,0.907047,0.20094879317168787,1,0.9467998102323193
2022-01,1925425,BA,FAF_LINK_1925425_B,FAF_LINK_1925425_A,truck,faf5_import_2022_observed,high,ME,230,NH,ME,USA,23,OXFORD,0.0231316,0.27001417973681024,1,0.8257245561992881
2022-01,1925432,AB,FAF_LINK_1925432_A,FAF_LINK_1925432_B,truck,faf5_domestic_2022_observed,high,NH,339,NH,ME,USA,33,COOS,0.107457,0.16870003815479678,1,0.5248512733347009
2022-01,1925432,AB,FAF_LINK_1925432_A,FAF_LINK_1925432_B,truck,faf5_import_2022_observed,high,NH,339,NH,ME,USA,33,COOS,0.073528,0.1765014688282015,1,0.02924690016066933
2022-01,1925432,BA,FAF_LINK_1925432_B,FAF_LINK_1925432_A,truck,faf5_domestic_2022_observed,high,NH,339,NH,ME,USA,33,COOS,0.302019,0.10619497448836002,1,0.5248512733347009
2022-01,1925432,BA,FAF_LINK_1925432_B,FAF_LINK_1925432_A,truck,faf5_import_2022_observed,high,NH,339,NH,ME,USA,33,COOS,0.00109119,0.12947974229969117,1,0.02924690016066933
2022-01,1925433,AB,FAF_LINK_1925433_A,FAF_LINK_1925433_B,truck,faf5_domestic_2022_observed,high,NH,339,NH,ME,USA,33,COOS,0.0102852,0.20572861976432155,1,0.1668571363389756
2022-01,1925433,AB,FAF_LINK_1925433_A,FAF_LINK_1925433_B,truck,faf5_import_2022_observed,high,NH,339,NH,ME,USA,33,COOS,0.00639945,0.17829813499597622,1,0.1396279779230445
2022-01,1925433,BA,FAF_LINK_1925433_B,FAF_LINK_1925433_A,truck,faf5_domestic_2022_observed,high,NH,339,NH,ME,USA,33,COOS,0.000936184,0.22212513779342524,1,0.1668571363389756
2022-01,1925433,BA,FAF_LINK_1925433_B,FAF_LINK_1925433_A,truck,faf5_import_2022_observed,high,NH,339,NH,ME,USA,33,COOS,0.000480303,0.12234714336575037,1,0.1396279779230445
2022-01,1925434,AB,FAF_LINK_1925434_A,FAF_LINK_1925434_B,truck,faf5_domestic_2022_observed,high,ME,230,NH,ME,USA,23,OXFORD,0.0102852,0.20572861976432155,1,0.1668571363389756
2022-01,1925434,AB,FAF_LINK_1925434_A,FAF_LINK_1925434_B,truck,faf5_import_2022_observed,high,ME,230,NH,ME,USA,23,OXFORD,0.00639945,0.17829813499597622,1,0.1396279779230445
2022-01,1925434,BA,FAF_LINK_1925434_B,FAF_LINK_1925434_A,truck,faf5_domestic_2022_observed,high,ME,230,NH,ME,USA,23,OXFORD,0.000936184,0.22212513779342524,1,0.1668571363389756
2022-01,1925434,BA,FAF_LINK_1925434_B,FAF_LINK_1925434_A,truck,faf5_import_2022_observed,high,ME,230,NH,ME,USA,23,OXFORD,0.000480303,0.12234714336575037,1,0.1396279779230445
2022-01,1925435,AB,FAF_LINK_1925435_A,FAF_LINK_1925435_B,truck,faf5_domestic_2022_observed,high,ME,230,NH,ME,USA,23,OXFORD,0.107457,0.16870003815479678,1,0.5248512733347009
2022-01,1925435,AB,FAF_LINK_1925435_A,FAF_LINK_1925435_B,truck,faf5_import_2022_observed,high,ME,230,NH,ME,USA,23,OXFORD,0.073528,0.1765014688282015,1,0.02924690016066933
2022-01,1925435,BA,FAF_LINK_1925435_B,FAF_LINK_1925435_A,truck,faf5_domestic_2022_observed,high,ME,230,NH,ME,USA,23,OXFORD,0.302019,0.10619497448836002,1,0.5248512733347009
2022-01,1925435,BA,FAF_LINK_1925435_B,FAF_LINK_1925435_A,truck,faf5_import_2022_observed,high,ME,230,NH,ME,USA,23,OXFORD,0.00109119,0.12947974229969117,1,0.02924690016066933
2022-01,1926667,AB,FAF_LINK_1926667_A,FAF_LINK_1926667_B,truck,faf5_domestic_2022_observed,high,MA,251,NH,MA,USA,25,ESSEX,23.9643,0.17757831440935057,1,0.0
2022-01,1926667,AB,FAF_LINK_1926667_A,FAF_LINK_1926667_B,truck,faf5_import_2022_observed,high,MA,251,NH,MA,USA,25,ESSEX,2.90679,0.13480265172234665,1,0.0
2022-01,1942313,AB,FAF_LINK_1942313_A,FAF_LINK_1942313_B,truck,faf5_domestic_2022_observed,high,MA,251,NH,MA,USA,25,ESSEX,11.9013,0.2330316856141766,1,0.32567710863155297
2022-01,1942313,AB,FAF_LINK_1942313_A,FAF_LINK_1942313_B,truck,faf5_import_2022_observed,high,MA,251,NH,MA,USA,25,ESSEX,4.17587,0.2535016655211968,1,0.0
2022-01,1942313,BA,FAF_LINK_1942313_B,FAF_LINK_1942313_A,truck,faf5_domestic_2022_observed,high,MA,251,NH,MA,USA,25,ESSEX,61.1852,0.2245722821858881,1,0.32567710863155297
2022-01,1942328,AB,FAF_LINK_1942328_A,FAF_LINK_1942328_B,truck,faf5_domestic_2022_observed,high,NH,331,NH,MA,USA,33,ROCKINGHAM,11.9013,0.2330316856141766,1,0.32567710863155297
2022-01,1942328,AB,FAF_LINK_1942328_A,FAF_LINK_1942328_B,truck,faf5_import_2022_observed,high,NH,331,NH,MA,USA,33,ROCKINGHAM,4.17587,0.2535016655211968,1,0.0
2022-01,1942328,BA,FAF_LINK_1942328_B,FAF_LINK_1942328_A,truck,faf5_domestic_2022_observed,high,NH,331,NH,MA,USA,33,ROCKINGHAM,61.1852,0.2245722821858881,1,0.32567710863155297
2022-01,1942329,AB,FAF_LINK_1942329_A,FAF_LINK_1942329_B,truck,faf5_domestic_2022_observed,high,MA,251,NH,MA,USA,25,ESSEX,45.21,0.17051028533510285,1,0.0
2022-01,1942329,AB,FAF_LINK_1942329_A,FAF_LINK_1942329_B,truck,faf5_import_2022_observed,high,MA,251,NH,MA,USA,25,ESSEX,2.4344,0.22878368386460726,1,0.0
2022-01,1942332,AB,FAF_LINK_1942332_A,FAF_LINK_1942332_B,truck,faf5_domestic_2022_observed,high,MA,251,NH,MA,USA,25,ESSEX,45.21,0.17051028533510285,1,0.0
2022-01,1942332,AB,FAF_LINK_1942332_A,FAF_LINK_1942332_B,truck,faf5_import_2022_observed,high,MA,251,NH,MA,USA,25,ESSEX,2.4344,0.22878368386460726,1,0.0
2022-01,1942531,AB,FAF_LINK_1942531_A,FAF_LINK_1942531_B,truck,faf5_domestic_2022_observed,high,MA,251,NH,MA,USA,25,ESSEX,13.428,0.2526511766458147,1,0.0
2022-01,1942531,AB,FAF_LINK_1942531_A,FAF_LINK_1942531_B,truck,faf5_import_2022_observed,high,MA,251,NH,MA,USA,25,ESSEX,1.36263,0.19103131444339255,1,0.0
2022-01,1942532,AB,FAF_LINK_1942532_A,FAF_LINK_1942532_B,truck,faf5_domestic_2022_observed,high,NH,331,NH,MA,USA,33,ROCKINGHAM,20.0394,0.2464310308691877,1,0.0
